date,Bond/Credit Smooth Score Best,Bond/Credit Core Only,Old Best + Bond/Credit Incremental,Existing Smooth Score Best Local,50/50 G-D Buy & Hold,100% G Buy & Hold,100% D Buy & Hold,SPY Buy & Hold
2020-01-15,1.5069589049269922,1.5076959517171333,1.5202265773710764,1.4592756004834346,1.4751855396150013,1.6398458183035607,1.3201453003500354,1.4140020050979825
2020-01-16,1.520434671113021,1.5211370660285612,1.5321444326013973,1.4708488463952951,1.4885871880830315,1.658096406322184,1.3294391068495695,1.4257641717532028
2020-01-17,1.526063130801356,1.526734382704017,1.5363549801532332,1.475030899143654,1.4943263581854382,1.667473216805055,1.3321720739506642,1.4302019122835865
2020-01-21,1.5220150602567326,1.5226501518606743,1.53073197978133,1.4698050239690534,1.4906428262270373,1.6665507572883362,1.3263414026933629,1.427401396413296
2020-01-22,1.524750370319016,1.525383494327655,1.5332558247809196,1.4722374658002322,1.4933881584175712,1.670126885166796,1.3283807780251822,1.4275737358521932
2020-01-23,1.5269969108408337,1.5276040152441752,1.5340993157059868,1.4732783382612011,1.495939071328726,1.6761436232884026,1.328133317050433,1.4292109605170005
2020-01-24,1.513085549634465,1.5136648915590785,1.5188954994730723,1.4589314527796513,1.4826640854645365,1.664147303370379,1.314067143841876,1.4165009269525608
2020-01-27,1.4879455439564495,1.4885598546169847,1.4959442255041369,1.4361813002688335,1.4572812131365445,1.6296032674433392,1.2963512240620643,1.393795205979238
2020-01-28,1.5046557646203098,1.5052405263740418,1.5103621671123808,1.4508491794174496,1.4746599164225842,1.656340338330835,1.3060009425641628,1.4084009733574014
2020-01-29,1.5004912753743491,1.5010453348933919,1.5044678710710073,1.4459403520373597,1.4715418401097895,1.6593155116104945,1.298132145602633,1.4072376821519186
2020-01-30,1.505464480273437,1.5060107159304312,1.5089053825106773,1.4504993308911573,1.4768245606668895,1.667771595245915,1.3008370850289468,1.4118046772638317
2020-01-31,1.476741943758257,1.4772881749987476,1.4803820672478814,1.422772714049409,1.4482404642197975,1.6329220450451574,1.2776635365429188,1.3861691858386882
2020-02-03,1.4874681481999745,1.4879932912437164,1.4905667194232843,1.4334582247450296,1.4601280083077866,1.6540852984116878,1.2820793667473722,1.3964664672679985
2020-02-04,1.5116937316352825,1.5122020601764963,1.5147419783466118,1.4576830612815996,1.4855011367778537,1.6914863799408772,1.297648073420421,1.4177503878774926
2020-02-05,1.5305226415255053,1.5310698901717195,1.5333391905478577,1.4741685646553988,1.501839501884273,1.6986117183228264,1.320726273659132,1.4341226345019937
2020-02-06,1.5363629936250804,1.5368975111698373,1.5393780911996804,1.4807053664073124,1.508706202987502,1.7120200064609017,1.3223781229345068,1.438948138772253
2020-02-07,1.5264565810487654,1.526988286387413,1.5294486990617109,1.471120898340786,1.4989664756972272,1.700849919959233,1.3139322832810307,1.4312790337743364
2020-02-10,1.537032168842257,1.5375539997715526,1.5406211424775464,1.482950728928032,1.510948682236801,1.7219178528915595,1.3186632041239237,1.441964078938808
2020-02-11,1.5407229207500595,1.5412548889739603,1.543748775708989,1.4851817316477467,1.51350548629959,1.71986559927027,1.3246976850940797,1.4444630007886712
2020-02-12,1.5515438919131368,1.5520744356241787,1.5550182522411913,1.4965706734925086,1.5249153454586137,1.7362457919226715,1.3320541046653347,1.4537693304513954
2020-02-13,1.5471566101642908,1.5476827115230927,1.550895072552867,1.4929932326653224,1.5211176901246835,1.734103453493377,1.327063008680477,1.4522182755060364
2020-02-14,1.5486446594019998,1.5491658676379376,1.5529092435435785,1.4957483336498691,1.5235836514819792,1.7411148204956939,1.3260001358348992,1.4545448579217175
2020-02-18,1.5427866816232536,1.5433027979753904,1.5473534162701694,1.4909873167273786,1.5185007238023214,1.7380867798430437,1.3194587217362521,1.4507964751422078
2020-02-19,1.551228976616369,1.5517424593664098,1.5565285995432039,1.5009581684543833,1.5281335912743037,1.7544540260708215,1.3237740409790097,1.4577331375271694
2020-02-20,1.5460997224689563,1.5466183857406677,1.5503909433229797,1.4934377197040918,1.5213513201372533,1.7397245605900733,1.3231372096209482,1.451744342051427
2020-02-21,1.5292605309020348,1.5297832507932525,1.5316392248513617,1.4727886574979028,1.5019607503491588,1.7065034773327816,1.3146748926355474,1.4367938957954693
2020-02-24,1.4786489048514062,1.4791596198787218,1.4793558955929071,1.4208506820560836,1.4503475343523005,1.6405657757981227,1.2751180131135216,1.3891420411478765
2020-02-25,1.4330902841209245,1.4335876254197313,1.4341280933749738,1.3777854086034211,1.4060982535776132,1.5921374251533635,1.2349523472997348,1.3470481333787827
2020-02-26,1.426474922924086,1.4269901477234554,1.430094639551623,1.3757502035050007,1.4019371868133477,1.5961316032060333,1.224545046295954,1.342093374536423
2020-02-27,1.3623562548045964,1.3628136986961072,1.3634911473099847,1.3103701444492954,1.337178163063649,1.5157612484396445,1.1730751595614812,1.2818176560438383
2020-02-28,1.3532623858603212,1.3538198017046281,1.358891098177317,1.308322477824934,1.331351466513978,1.5215689814404023,1.1583572000247118,1.2764320485995213
2020-03-02,1.4136627584215233,1.4143269877357794,1.422638169356138,1.3711239317399317,1.392699984791487,1.599548809562667,1.2057457625633663,1.3317099233876641
2020-03-03,1.3742278266743255,1.3748049582043351,1.3799962595999755,1.3289196873721707,1.3522210652206563,1.5464671518686566,1.1756687460995816,1.2935798226990594
2020-03-04,1.429100172919473,1.429723211465536,1.4360793822145095,1.3832884136419443,1.4067588191569516,1.610989293412036,1.221451259318885,1.3479529154306356
2020-03-05,1.3831067020727787,1.3837130135666271,1.390030070810578,1.3390087228666017,1.361598204372411,1.5596872963090622,1.1819248864547374,1.3031446615154143
2020-03-06,1.359013504679745,1.3595879269001776,1.3645776708919646,1.3141870557283026,1.3373242200173516,1.5297207300744884,1.162491740067016,1.2816022317475744
2020-03-09,1.2528152239848525,1.253388511621764,1.260707665589276,1.21482574104574,1.2340864136362455,1.4163994285184487,1.0691263912444495,1.1815161030442105
2020-03-10,1.3114286497537757,1.3121473034406201,1.3282754019070382,1.281776440660086,1.2955496672525557,1.5008626302462442,1.111866842498997,1.242653518726566
2020-03-11,1.2488548846214693,1.2495438038993687,1.2652811980470449,1.221077728053617,1.233913198460408,1.4301041481524108,1.0584907167578985,1.1820762062182688
2020-03-12,1.1245941131576525,1.1252604170588358,1.1434869690877347,1.1042699576434656,1.1128094573792302,1.2958554773265707,0.9500813639398281,1.068978449939467
2020-03-13,1.2288737595808579,1.2296435695337573,1.2537496385650848,1.2114385586032457,1.2176655215438155,1.4240229406549887,1.0351584766116702,1.1603614370115323
2020-03-16,1.0902979402839814,1.0908731218305239,1.1005392081140921,1.061681159542469,1.0758664563472418,1.2419657690372357,0.9264087973452458,1.033390355962807
2020-03-17,1.1542882519586475,1.1549219534931119,1.1682601036971008,1.1274403095734864,1.1401939569877,1.3203892695320827,0.9786934859679038,1.089185249058212
2020-03-18,1.0959320870866378,1.0966085414492823,1.1193011065088245,1.0814488768645458,1.0862632382855935,1.2709172103576023,0.9227793396578092,1.0340366288563136
2020-03-19,1.0946694564994655,1.0953840610612948,1.1237757941304398,1.0864380171074397,1.087083797631619,1.2791160144249967,0.918220533476142,1.0362339566904644
2020-03-20,1.0461616480433167,1.0468582655174037,1.0762017873697372,1.0406871932391117,1.039701834640362,1.2261041701855075,0.8762317047846852,0.9915763987350564
2020-03-23,1.016213490305415,1.0169727616199478,1.0597193134674114,1.0261561642237493,1.0148830979677528,1.2139391845337613,0.8430922977141996,0.9662235930883128
2020-03-24,1.1085183237884693,1.1093532697823887,1.1572803588895708,1.120752361364399,1.1075150379231262,1.326288293110814,0.9189687564931324,1.0537666143046966
2020-03-25,1.1247414967798708,1.125531726256179,1.1626816095244412,1.1250151483873638,1.1199030933822482,1.3279082312714132,0.9384044818166851,1.0695416933772388
2020-03-26,1.194627136587117,1.1954495487051795,1.2313118294210645,1.1911446116940705,1.1883041817114255,1.4049830580563023,0.9985684889265979,1.131991937720132
2020-03-27,1.1553925039479287,1.1561656126154711,1.185768603191324,1.1467201204549913,1.1476167922402294,1.3512844818705776,0.968352139264439,1.098274873109272
2020-03-30,1.1920479049497743,1.192866559488238,1.2286218985942938,1.1885249817427261,1.1857321288514429,1.4018296648379331,0.9964536332851442,1.1339421535383871
2020-03-31,1.172287919072856,1.1730991435636349,1.209937523271184,1.170563050872845,1.166623581530998,1.3810432333176277,0.9791126223513973,1.1170402831072248
2020-04-01,1.1224455743102044,1.12321238999535,1.155735335537252,1.117966239252126,1.1161534612228874,1.3184210096779714,0.9387934917757029,1.0667680530993495
2020-04-02,1.1474394192414699,1.1482180941855376,1.179945343853649,1.1413051474821034,1.1405328405921809,1.3456571370550838,0.9604106161293816,1.091384110552067
2020-04-03,1.1297453409373093,1.1305147859140243,1.162725018599776,1.1247037674984008,1.123256669141962,1.326280142316845,0.9451446391345298,1.0756090314795248
2020-04-06,1.2053967105210288,1.2062469727092313,1.2510554834259926,1.2106575910630166,1.2017314090717859,1.4294917560608673,1.0036555212246758,1.147853693048854
2020-04-07,1.208699656701121,1.209532316635595,1.247096968168216,1.2063982863010343,1.2027208152790747,1.4231767232039383,1.0097420009611482,1.1490238225379212
2020-04-08,1.2501855686237626,1.2510219460944563,1.282697476613187,1.240218194646481,1.2416835517971485,1.4618019821390442,1.047759615374738,1.1875947576315524
2020-04-09,1.268529970721033,1.2693415646960302,1.2912009288723707,1.2474875649294943,1.2565577139000883,1.4686009384881398,1.067988686395538,1.2056667575564965
2020-04-13,1.2563493185990036,1.2571935436763784,1.2912334452740954,1.248605743000987,1.2484721684413729,1.47194544767735,1.051812180403116,1.194658872710546
2020-04-14,1.2921737289331368,1.2930781868839967,1.3406020418764362,1.2974067082649952,1.2877693306720426,1.5314606814785232,1.075498318549724,1.22989277184462
2020-04-15,1.2580989309215063,1.2590037853403813,1.3150871294452116,1.2735233661293932,1.2564478324965431,1.504783639623402,1.041915632301135,1.2037598798639741
2020-04-16,1.2614569619440317,1.2623884189806875,1.3291115253977288,1.287944587227568,1.2623295938162666,1.523397401911409,1.0387823805638667,1.2095671891930067
2020-04-17,1.2974174557581624,1.2983443020232397,1.352607160607428,1.3096034414066684,1.2953282089272053,1.5469359540226153,1.0770415011246999,1.2422441386967114
2020-04-20,1.2746249814855346,1.2755418226186284,1.3317496511843285,1.2896297546091586,1.2731480721955573,1.5237558617082936,1.0562957020022221,1.2203583833914369
2020-04-21,1.2338997367292857,1.2347748396010427,1.2831121764873028,1.2420917565375527,1.231527168305432,1.4667655458040256,1.0267390184595075,1.183304282830449
2020-04-22,1.2619536497586998,1.2628705352736929,1.3231684836343316,1.2816352565938804,1.2610377232861751,1.5148994189517462,1.0422518138723005,1.2095671891930069
2020-04-23,1.2623412868233377,1.2632509210579725,1.319616965885286,1.2779289769471252,1.2610195973572655,1.5100184004135424,1.0455799956131446,1.2094805129368273
2020-04-24,1.2821455809496107,1.2830729122563178,1.3421138500511216,1.2998358985385174,1.2809880599574015,1.5361305795557945,1.0606130535515115,1.2263390452375424
2020-04-27,1.3032125117300641,1.3041408608055638,1.356233229640623,1.313008855152116,1.301572014952612,1.5507557824103788,1.084600742659673,1.2440210019978928
2020-04-28,1.3003056006075615,1.3012081568844092,1.3396200108176242,1.2960935331610401,1.298169507134485,1.5292155112329289,1.0939954145420576,1.2383003689297543
2020-04-29,1.3403669376393001,1.3413088850813062,1.3876312077404713,1.3429464987711142,1.3382993367602083,1.585249709687525,1.121545289609487,1.2707172896554915
2020-04-30,1.324712649123421,1.3256612890829027,1.3821663443600076,1.3382736471316654,1.3226194367127297,1.5808938160008357,1.0983463379697156,1.2588859803546206
2020-05-01,1.2863850943998878,1.2873093966438645,1.3441127550659995,1.3015372887815584,1.2843219378112902,1.5377037766826587,1.0647461884944374,1.2255589589130693
2020-05-04,1.2937695595011935,1.2947083316343129,1.3578447901881754,1.3151508534597909,1.2914110588443894,1.554406271549632,1.0649351862587098,1.2289393329983587
2020-05-05,1.3047893471862138,1.3057437312238291,1.374607445981005,1.3316431131435693,1.3020588081756128,1.5744335636853115,1.0687752295695976,1.240293922878456
2020-05-06,1.3007440278931612,1.3017088154217433,1.3798377827876476,1.3371240595370688,1.2971611857309544,1.5819484541158721,1.055633606354728,1.231886325793322
2020-05-07,1.315834185965605,1.3168157593102734,1.3999439024894949,1.3567560192621788,1.3117676116146522,1.6056765519608498,1.0635733607174405,1.2467513041453355
2020-05-08,1.3410565058672577,1.3420484223313893,1.4201372277608464,1.3760909180826968,1.3378155705430674,1.6277799400859503,1.09117150485248,1.267380253700649
2020-05-11,1.3430393542157835,1.3440411092735833,1.4290041542897565,1.3849103743488185,1.338782283586048,1.6390016282579711,1.0852260938007467,1.2676402824786166
2020-05-12,1.3147034597298974,1.315684479680793,1.3992617026857677,1.3560951974828657,1.3104862659425365,1.604950399196075,1.0618984166864354,1.2423741530833379
2020-05-13,1.289978035127567,1.2909466441055626,1.377712214473952,1.3353416626062102,1.28498458728016,1.5810063465414843,1.0364122813393049,1.2204017215218839
2020-05-14,1.305270582713291,1.3062504978058689,1.39296062064568,1.3500900992950082,1.300441635775499,1.5983246598315315,1.049993397514969,1.2350066711006444
2020-05-15,1.3106310340190086,1.3116184343386261,1.4015961517833149,1.358539050800001,1.305188798298108,1.608796466161207,1.050779955459241,1.2406839660430504
2020-05-18,1.3519884250893137,1.3529753171914045,1.4355773167554904,1.3911458030998514,1.3485063502350259,1.645593514148642,1.096494182059808,1.278474814807494
2020-05-19,1.340435258825877,1.3414502366766807,1.428626056257811,1.3846737250728431,1.3358868079348116,1.639170544724717,1.080251601389866,1.2653433616215004
2020-05-20,1.3657465764174082,1.3667948572621047,1.4575904971033382,1.412847388202628,1.360691654021479,1.672999746836395,1.0980737535039176,1.2868390737621815
2020-05-21,1.3527196860887385,1.3537417585593399,1.4421541765586885,1.3978084304602625,1.348051638953036,1.6548261893066516,1.0896010696402865,1.2779547572515593
2020-05-22,1.3557154776352776,1.3567593377301224,1.4473528243803382,1.402942597015731,1.3505785048276289,1.6614260419532698,1.0893402957692777,1.2803816924953022
2020-05-26,1.3702677569416701,1.3712051078233287,1.4515894762387855,1.4065049702998527,1.3678770962556093,1.6626153053897603,1.1164656935017372,1.2961567715678444
2020-05-27,1.38868067849595,1.3895413684380158,1.4634992700836345,1.417634387216623,1.3883419327051878,1.6732332109011545,1.142742576219694,1.3154422391123026
2020-05-28,1.3838945844671153,1.3847887847095,1.4613634021396356,1.4157197103664179,1.3826893047145603,1.672210313513024,1.1341358262430874,1.3130153038685597
2020-05-29,1.393341377805237,1.394295069991036,1.4751394048766016,1.4292993846521342,1.3908491700305254,1.6903568203482073,1.135214482052061,1.3188659513280392
2020-06-01,1.398654021892497,1.3996091616532467,1.4805842758522545,1.4345632885923947,1.3962116536390672,1.6965446450322421,1.1398125901127738,1.3241965412315841
2020-06-02,1.4121801164142322,1.4131194190181502,1.4933334095256554,1.4468212698582432,1.4103184295622044,1.709957637455203,1.1538335978980248,1.3351610879518023
2020-06-03,1.4311321855322034,1.4320013854464826,1.5085172385499337,1.4612530030037267,1.4312200830833102,1.7232829586248886,1.179042857718583,1.3529297209683318
2020-06-04,1.4272801072182892,1.4280539152038123,1.499584467703858,1.452311335621454,1.4295619914161215,1.708339858019995,1.1865348095295287,1.349375994365969
2020-06-05,1.4634099266469247,1.464169669770366,1.5359576447331942,1.4874356460681675,1.4665775368108807,1.747918641095573,1.220490915454833,1.3839598215574813
2020-06-08,1.481658263282858,1.4823400082068106,1.5515207796015775,1.502288929736916,1.4871548980429659,1.759973564446657,1.2463226216990844,1.4006883394762846
2020-06-09,1.4742637363152498,1.4750723393270562,1.5479130492389765,1.4990495781700306,1.4761170464430182,1.7659329155402483,1.2236017882050765,1.3902438503120014
2020-06-10,1.4740660613698096,1.4750428320981561,1.5519082613289503,1.5031388558111722,1.4708687953354602,1.7855719656168096,1.2012931417867327,1.382486325164714
2020-06-11,1.386925949650018,1.3879201869703814,1.4617442125174738,1.4157890701465878,1.3815081041777015,1.6892893828006101,1.1201039673549609,1.3027875053517972
2020-06-12,1.4046655193734765,1.4056473604475592,1.4799359657713982,1.4334347330393977,1.4000888248350598,1.7075844548014336,1.1381030795322487,1.3183892319025514
2020-06-15,1.4187280008173337,1.4197309189271514,1.4948800780177245,1.4478678261825484,1.413706442350554,1.7261432371531407,1.1478726283721574,1.3306972606289103
2020-06-16,1.4466388354874125,1.4476648146001612,1.524270930272234,1.4763167101961454,1.4414092489938428,1.7605202815280059,1.1699992692323125,1.3563100950536213
2020-06-17,1.4423438728695075,1.4434101854333672,1.519712364784748,1.4717044053011623,1.435268193012672,1.7615192347847957,1.159365935839116,1.3506761382463766
2020-06-18,1.445021216945228,1.4461053636072114,1.522436305170304,1.4742377230612833,1.4372222076196102,1.767128492848761,1.1588309194067976,1.351196195797597
2020-06-19,1.4376185312069973,1.4387085989297441,1.5145088750613769,1.4664703328775086,1.4293177224957112,1.7598232184934113,1.150874745685777,1.3434752183645167
2020-06-22,1.4502765894747096,1.4514397232494323,1.5267713258193512,1.4778298307541355,1.4386517481990475,1.7854608462695616,1.1491398200507685,1.352093935744235
2020-06-23,1.4581577803796268,1.459344715810298,1.53465457682981,1.4853116040279268,1.445568392191974,1.7979821421960294,1.1521304929388776,1.3583185649673735
2020-06-24,1.421680352224015,1.42286581050497,1.4954470487446623,1.4471372874188335,1.4079994695376734,1.7574111068401714,1.1182425292697549,1.323669579939259
2020-06-25,1.437847365229735,1.4390462216358095,1.5124334133761985,1.4635756177913828,1.4240235108919632,1.7773671595494902,1.130997272133715,1.3378599934072175
2020-06-26,1.405629803586045,1.4068011252062864,1.4785506535345008,1.430796367297088,1.3921668315623466,1.737402227900409,1.1058254339556304,1.3060839141754859
2020-06-29,1.425404213507639,1.4265651246907205,1.5003081797070954,1.4520793989632195,1.4131401879290606,1.7574948072025314,1.126355963788273,1.3252801483396186
2020-06-30,1.448426813830186,1.4496298134563452,1.5236723229481675,1.4745120001325003,1.434822666466591,1.7895213165505672,1.1403950081842573,1.342256409846982
2020-07-01,1.45235114399559,1.4536130269454735,1.5257453839530646,1.476114379757457,1.4361509528428165,1.8027498074049892,1.1340764259324991,1.351658646987636
2020-07-02,1.460568821742698,1.4618359857385934,1.5344471475895984,1.4845504180777545,1.4443867214865271,1.8126217466462242,1.1408731490904434,1.3591020847283088
2020-07-06,1.4847758466284526,1.4861079273973774,1.5583810051802796,1.507404265047673,1.466533107092736,1.8491165307592445,1.152888540752886,1.3800830027973263
2020-07-07,1.4685629316034523,1.4699063626458484,1.5406019418117438,1.490025069293259,1.4495502193708798,1.832817481651577,1.1363491024288646,1.3658490604555946
2020-07-08,1.4820368133507094,1.4834494430490932,1.5534493834519874,1.502029382634845,1.4607933896345409,1.8587794807954912,1.137880397446506,1.376295990613972
2020-07-09,1.4751429663756814,1.4766525681551292,1.5447193573456277,1.4928426172008362,1.450651038210488,1.8672612398867237,1.116887453175038,1.3684607929951886
2020-07-10,1.4893537174561189,1.4908010859845826,1.5601167815818748,1.5082488783007633,1.4668617953815026,1.872475535906327,1.1387305851219658,1.3824335620801327
2020-07-13,1.4726691896121087,1.4739969306378173,1.5430701942422076,1.4924414097164553,1.4530652150105894,1.8347421764932148,1.1402571377851645,1.3704631212736587
2020-07-14,1.4901975976665307,1.4915287250534643,1.561412193268128,1.5102632461641452,1.4706688355969002,1.8546055099409589,1.1555404716565039,1.3882229025419577
2020-07-15,1.5051794580682671,1.506465311037513,1.5768704942734149,1.5255868836901656,1.4867640456311888,1.864392555907436,1.1747353025376666,1.4009768631140818
2020-07-16,1.4985435249943264,1.499764368418915,1.5695250558997949,1.5188582670761217,1.4814386349433337,1.8475062060995444,1.1769597022461171,1.3963628022913033
2020-07-17,1.5016077725117654,1.5028521028225164,1.5729120734609559,1.5220098505174782,1.4840823576371815,1.854190834293293,1.1769019594447638,1.4004109877267314
2020-07-20,1.5177019674806256,1.519148352618517,1.5921698807277365,1.5395112083351252,1.4966968629735606,1.8998251369209207,1.167943734425084,1.4117284953983074
2020-07-21,1.518694850584648,1.5200177324795783,1.59125224628061,1.5393612602139963,1.4996160251556436,1.884212556470265,1.1820977059555946,1.4147319878207265
2020-07-22,1.527979561670067,1.5293113710872446,1.6009649283184326,1.54875670881351,1.5087874724910517,1.8957886744579364,1.1892942983652277,1.422784829817809
2020-07-23,1.5067026034014015,1.5078682270156656,1.5757635557491199,1.525222904100198,1.4896847917606764,1.8508779414930625,1.1873531780561029,1.405808568310446
2020-07-24,1.4941231150404795,1.4952714301630226,1.5624421552272,1.5123737036487188,1.4773508424722637,1.834539454454014,1.1781729025644814,1.3967545621741284
2020-07-27,1.5101881169025784,1.5114174890037386,1.5807190195036864,1.5296540955480724,1.4922796055113643,1.8626023472036861,1.1839615145992701,1.4069403190757177
2020-07-28,1.4974308065187403,1.4986056214499366,1.5663904887446214,1.5160862105153279,1.4803509117030107,1.841446387159675,1.1784810401501005,1.398016899565437
2020-07-29,1.5167709686281947,1.5179761492775783,1.5869578702775478,1.5358920629399608,1.499238875192923,1.8670902244827012,1.1921423498349828,1.4152108054511001
2020-07-30,1.5153980895525705,1.5166697446073467,1.5870829620176785,1.535509452687987,1.4967387369124614,1.8738002358274357,1.1838819436104435,1.4101614558764368
2020-07-31,1.5297735335811986,1.5312045501332123,1.6055912268778627,1.552268783390486,1.5083579578969941,1.9098727324929798,1.179472063765408,1.421304848043487
2020-08-03,1.5484532921547371,1.549970629842906,1.6267959603278843,1.5722517743311075,1.5256745052493808,1.94141722999861,1.18707287502667,1.4311859028192289
2020-08-04,1.5545328356363002,1.5560437379566427,1.6328924174455899,1.5782385139235688,1.531868203620727,1.947537821669327,1.1929686515906688,1.4367140700289798
2020-08-05,1.5626390183263568,1.5641448768414297,1.6410937379280934,1.5862587577902894,1.5400448039847543,1.95616465162217,1.2004196032950232,1.4456374895392607
2020-08-06,1.5734712509422522,1.5750822187120996,1.6548213598062482,1.5988876573317488,1.5497463369170659,1.980502218163572,1.2006087359840418,1.455300899936703
2020-08-07,1.5705364059177764,1.571977424714518,1.6474769523507093,1.5928924431226485,1.548326938906168,1.9575763079934019,1.2123074978547876,1.4563455929497118
2020-08-10,1.5768029464374496,1.5781319674052359,1.6510243829039213,1.59707861060102,1.555342097582378,1.9516814425903666,1.2269435732767116,1.4606984805157026
2020-08-11,1.5635900677618613,1.5647773252497914,1.6339258059637771,1.5813486567325643,1.543035563287728,1.920122024468194,1.2273675008568212,1.4486409819616806
2020-08-12,1.5861591476082124,1.5874787502507217,1.6603177274251348,1.6062001280725648,1.5648447094408675,1.9613078453445358,1.2357360131291542,1.4688383802650484
2020-08-13,1.5820557850120522,1.5834509269844532,1.6578010152421756,1.6032908464999738,1.5605916862181346,1.9658971589243281,1.2261273772507852,1.4661831188516798
2020-08-14,1.5838400568674904,1.585195931318781,1.6587891158269272,1.6044883174254905,1.5624300476558532,1.9630096390220013,1.2308170511131584,1.4662266477254537
2020-08-17,1.5881015142130588,1.5895487616298491,1.6648520275272776,1.6098616093451423,1.5666859229834962,1.9799150625294144,1.2269224655969317,1.4708842374220068
2020-08-18,1.589849596255633,1.5913700310910677,1.6678542934068907,1.6123883343589827,1.5685921905584026,1.992101700865744,1.2223563157066064,1.4740618453442367
2020-08-19,1.5845757011251043,1.5860822250479727,1.662160975675188,1.6069334839631542,1.5633807536942852,1.9842980156336638,1.2190224382382238,1.467924273878076
2020-08-20,1.5892409050113607,1.5908681473131179,1.6684448902258506,1.6124761285881188,1.56872203899406,2.008083733020052,1.2127396273818993,1.4724948058223664
2020-08-21,1.595225117479525,1.5969127985460596,1.6752377407804682,1.6188159338572456,1.5751119500604678,2.0246652818219246,1.2126053119471158,1.477718270901555
2020-08-24,1.6153011224109273,1.6169494362532333,1.6958124368361271,1.6389340090707627,1.5943166491087892,2.039694280865868,1.2331738036719233,1.4926922041257344
2020-08-25,1.6169433146334409,1.618649666548307,1.6978267029562728,1.6406945386875045,1.5967111989635199,2.052276119748513,1.2292712584432652,1.4979156692049231
2020-08-26,1.6292500778950971,1.631102646260017,1.711109923121511,1.6531385935208034,1.610994745734923,2.0941512464112315,1.2261820661764864,1.5129331313075909
2020-08-27,1.6338317885909255,1.6356480957070052,1.7158973860052134,1.6578760530115186,1.6147883169343726,2.0914421348411256,1.233543152341454,1.5162413258605725
2020-08-28,1.6458662961644481,1.6476943326769897,1.7284969978430231,1.670056606286497,1.626679407493381,2.106620250352865,1.2427583248029535,1.5260353228840515
2020-08-31,1.6407753548911677,1.6426576761308858,1.722573330157157,1.6642160535240547,1.6231390178089764,2.1143284823947277,1.2328014003221248,1.5205071556743006
2020-09-01,1.6537392888712534,1.655720670387034,1.7350059740453496,1.676079950237772,1.6383022438882007,2.152200650354811,1.233752728069853,1.5348281557682955
2020-09-02,1.6783966526435519,1.680364735402211,1.7615940882033452,1.7018318985178191,1.6614509655486998,2.1730351024502923,1.2566744580634484,1.5570278823548478
2020-09-03,1.6218880919003487,1.6236506787924583,1.7053818600625077,1.6477075408179014,1.6008442253003365,2.061235423081205,1.2296461936387004,1.5034438364146743
2020-09-04,1.6124757929981424,1.6141636849800702,1.697170463446423,1.639835118440781,1.5892742791674173,2.031298435053146,1.2297310423273158,1.4911686934776378
2020-09-08,1.566072481898485,1.5676198719887233,1.6511789211301502,1.5954530156050128,1.5400952549645117,1.9468023360901685,1.2047778713576065,1.4504256658618513
2020-09-09,1.596956902160752,1.598605147945016,1.6812390200161675,1.6244993661673348,1.5729880594578851,2.004118112307217,1.220770456563675,1.4790676660451267
2020-09-10,1.5687739504633293,1.5703731853599547,1.652298416579274,1.5965309947948443,1.5445054990152423,1.9633524204941106,1.2013923988320208,1.4533856294057823
2020-09-11,1.5717744288036337,1.5733188278179517,1.6576859261656134,1.6016747004903473,1.5453858163849086,1.9518863153527197,1.2097781165170851,1.4541256202929436
2020-09-14,1.5961659580351821,1.597751808269786,1.682775898959146,1.6259441422413365,1.56995840338174,1.9864669169038756,1.2268175132038528,1.4732783255833024
2020-09-15,1.6021948723933213,1.6038471448717384,1.68697164075513,1.63015909973213,1.577980310165219,2.0089487236569488,1.2254701936130024,1.4807217633192604
2020-09-16,1.5988074465305813,1.6003619489895955,1.686721391985279,1.6296006132513159,1.5713427160094695,1.9812048278429462,1.2320845273611951,1.474845365105173
2020-09-17,1.588095589467174,1.5895992760843545,1.6768152529264488,1.619890099029498,1.5594857357165244,1.9584795288451706,1.227623047348611,1.461873760159464
2020-09-18,1.5704144789159769,1.571875202206218,1.6590859194177066,1.602669338971738,1.5413489342298836,1.9308934006554215,1.2163602253682664,1.4450446388268412
2020-09-21,1.5503127875853604,1.551899139155736,1.6324667763957994,1.5775142513081872,1.5256429973900252,1.9373765958802867,1.1874873807435011,1.4289618798016
2020-09-22,1.5629391126485606,1.5646160952282504,1.6426900645042608,1.587711779437188,1.5400366771616103,1.969827998171663,1.1900034568839717,1.4435150285929885
2020-09-23,1.525637007169462,1.5272242868683292,1.6055399631480347,1.5515997434069575,1.5021779535887747,1.912534062156763,1.166107893810405,1.4100384160630817
2020-09-24,1.5297627089933457,1.531365663406933,1.6094073249448628,1.555387139516851,1.5064967438673418,1.9200632879663462,1.168222348486713,1.4137968869194995
2020-09-25,1.553723897170703,1.5554198619371664,1.6316699225459848,1.5772286655665804,1.5313401722404063,1.9635473358626587,1.1802953737247348,1.4366536341198648
2020-09-28,1.5822103500859805,1.5839407088342685,1.661423698782399,1.6060036038123073,1.559482373524693,2.000254137678133,1.2016125352346747,1.4605155537566559
2020-09-29,1.5721640629054088,1.5739170050180944,1.649586822395386,1.594733712803534,1.5501441394971787,1.9938155993676243,1.1910897636432163,1.4525615805443923
2020-09-30,1.5841809446579211,1.5859419821519738,1.6623477022282254,1.6070422596801601,1.5619166616579658,2.0081403834147986,1.2006236396894887,1.4635747742196472
