date,portfolio,dependent_return,window,n_obs,alpha_daily,alpha_annualized,r2,beta_mkt_rf,beta_smb,beta_hml,beta_rmw,beta_cma,beta_mom
2021-11-22,G-D,G-D zero-cost return,504,504,0.00029449362416588494,0.07702376935300981,0.8023196262169348,0.1988234459805575,-0.08457082129599505,-0.5576197653764782,0.154914890377702,-0.2774748208418347,0.0983146445095902
2021-11-23,G-D,G-D zero-cost return,504,504,0.00029860258823750864,0.07813922986955202,0.8028249683590155,0.1988587312160047,-0.08463871369886845,-0.5576684748027728,0.1547975659220079,-0.27699469739894517,0.09818598918971738
2021-11-24,G-D,G-D zero-cost return,504,504,0.00029669288974486707,0.07762066095225006,0.8029535848316267,0.19873216500840687,-0.08591545317774128,-0.5566510814312853,0.15367210662697653,-0.27760172418732754,0.09837767245374388
2021-11-26,G-D,G-D zero-cost return,504,504,0.00029795739712503333,0.07796400370731105,0.8031719584453593,0.19948205132348185,-0.08415075257764487,-0.5577207596648145,0.1550949643184673,-0.27521250727862145,0.09909641851655288
2021-11-29,G-D,G-D zero-cost return,504,504,0.00030942221957793337,0.0810819425365088,0.8032768312791969,0.20002767530806367,-0.08641047702285894,-0.5564484050764643,0.15685948898637736,-0.27782296810927576,0.10025052624711768
2021-11-30,G-D,G-D zero-cost return,504,504,0.00032993679840258923,0.0866834594460224,0.8019265626331564,0.1991189965838646,-0.08359150625620038,-0.5620907778615972,0.15678722119627847,-0.26928716061736435,0.09799100601831136
2021-12-01,G-D,G-D zero-cost return,504,504,0.00032846558174446543,0.0862807824623677,0.8020376359246781,0.19953376332277512,-0.08469607654875087,-0.561804746099534,0.1509987301256434,-0.26913536687209527,0.09697746858786097
2021-12-02,G-D,G-D zero-cost return,504,504,0.0003272833036713687,0.08595729665675367,0.8023218407037566,0.19905215493242678,-0.08393025436354923,-0.5629659601078737,0.15278219449009076,-0.270245177234609,0.09680528328303642
2021-12-03,G-D,G-D zero-cost return,504,504,0.0003176063231903425,0.08331316008343781,0.8023390662887118,0.19958487967090263,-0.08329155221833691,-0.5622272722993679,0.14723144130073054,-0.27523229730690685,0.09654142822205891
2021-12-06,G-D,G-D zero-cost return,504,504,0.00031499444363027496,0.08260059015776822,0.8024425833133733,0.19976513930992204,-0.08280824051930186,-0.5630646517472431,0.1469575612494799,-0.27447628026630705,0.09595825346072516
2021-12-07,G-D,G-D zero-cost return,504,504,0.0003186122282833125,0.08358771451844405,0.8033602008694456,0.2004666598402113,-0.08371664435551388,-0.5636831244340751,0.1431231879960135,-0.27360526244709465,0.09526795058747602
2021-12-08,G-D,G-D zero-cost return,504,504,0.0003309717533154025,0.08696681919129645,0.8032935325939221,0.2007164981875219,-0.08349079311023108,-0.5651138776486665,0.14024158929302624,-0.27102404451989687,0.09399718204099927
2021-12-09,G-D,G-D zero-cost return,504,504,0.0003327010602408651,0.08744044942719942,0.8035577702002881,0.20059720233872952,-0.08398000273531724,-0.56456061597648,0.14097629140010487,-0.2706407698599849,0.09440053774997346
2021-12-10,G-D,G-D zero-cost return,504,504,0.0003371923310275583,0.08867149897065874,0.8033075790243979,0.20089526559808504,-0.08442435353302932,-0.5645594966977381,0.14371015266114529,-0.2685913916960584,0.0951887322578176
2021-12-13,G-D,G-D zero-cost return,504,504,0.00031330455707053633,0.08213980604150506,0.8018488809981772,0.20114361086984964,-0.08559805198862769,-0.560045998885319,0.1418735249851453,-0.2686876894100708,0.09882263594678362
2021-12-14,G-D,G-D zero-cost return,504,504,0.0003029795999937487,0.079328723046872,0.8022943719678709,0.20143858382442792,-0.08448687376859108,-0.5617230001305621,0.14246617468521375,-0.26725805253511115,0.09817534207149639
2021-12-15,G-D,G-D zero-cost return,504,504,0.00029647293881469253,0.07756095035220678,0.802672764305087,0.20088145376235364,-0.08520939417191913,-0.5599142768651235,0.1419598204415296,-0.26840032213680415,0.09883757577070963
2021-12-16,G-D,G-D zero-cost return,504,504,0.00026263227146350207,0.06841329176611755,0.8037026955030704,0.20256377005488505,-0.07785733983135686,-0.5700983884458909,0.14590390918048216,-0.26547366306043385,0.09601584005276126
2021-12-17,G-D,G-D zero-cost return,504,504,0.000256908745517634,0.06687379919326131,0.8038291329974638,0.2025539304781578,-0.07881973733159182,-0.5686148840407953,0.146553604078703,-0.26649423377702486,0.09693915700154981
2021-12-20,G-D,G-D zero-cost return,504,504,0.000252895088465905,0.0657955389164877,0.8038310639067225,0.2024634129470219,-0.07868901260493287,-0.568371072685951,0.14700309197697142,-0.26695865843604477,0.09716883292925489
2021-12-21,G-D,G-D zero-cost return,504,504,0.00028159626439549324,0.0735299841462338,0.8035320516283597,0.20372076806265427,-0.08007953859187211,-0.5666715975736077,0.14100421643831687,-0.2670153635591657,0.09738950956388565
2021-12-22,G-D,G-D zero-cost return,504,504,0.00028161534209114716,0.0735351437862446,0.8036382731932885,0.2037401426664177,-0.07993344986517177,-0.5664259106520136,0.14169974227767632,-0.26768934496780405,0.09776887490975869
2021-12-23,G-D,G-D zero-cost return,504,504,0.0002712570902823588,0.0707373435769052,0.8034052158220077,0.20360197625603338,-0.08024566281675172,-0.5662435529087323,0.1422978435077198,-0.26682595515270424,0.09796341365093847
2021-12-27,G-D,G-D zero-cost return,504,504,0.00027011343712533034,0.07042888438333028,0.8034313824092253,0.20374548850882057,-0.07925232437001974,-0.5664890896110695,0.14439202477367827,-0.2653971322835627,0.09887910262595966
2021-12-28,G-D,G-D zero-cost return,504,504,0.0002698374507375035,0.07035446026620318,0.80357742831696,0.20382399417423502,-0.07932190842538404,-0.5666887745033197,0.14375530676226853,-0.2649003396027869,0.09881542882892919
2021-12-29,G-D,G-D zero-cost return,504,504,0.0002561866698266971,0.06667973500062185,0.8037439888778127,0.2041282301504072,-0.07981442187688093,-0.5670742875293441,0.14242543711745753,-0.2652645050570538,0.09814762397054702
2021-12-30,G-D,G-D zero-cost return,504,504,0.00024616473325860075,0.06398987915556842,0.803463803257692,0.20415200745817663,-0.07921960698297781,-0.5669429283027455,0.14513020416690087,-0.26469813589363794,0.09918579942091134
2021-12-31,G-D,G-D zero-cost return,504,504,0.00022866521547632525,0.05930925241524365,0.803766522246906,0.2038408717092971,-0.07749729840041392,-0.5683179529880381,0.14447022810954116,-0.26322857862417676,0.09821635389077094
2022-01-03,G-D,G-D zero-cost return,504,504,0.0002561422045198029,0.0666677857075999,0.801724666759984,0.20484780359255364,-0.08078865909646869,-0.5677143683473603,0.13109198316269377,-0.25306228848360685,0.09579428194019836
2022-01-04,G-D,G-D zero-cost return,504,504,0.00025816239217794993,0.06721081129154172,0.8033791399443649,0.20479433648859638,-0.0811604945244339,-0.5670561966828676,0.1307962877555364,-0.25262175733641423,0.0961228351103051
2022-01-05,G-D,G-D zero-cost return,504,504,0.0002485974468906943,0.06464219014958128,0.8050523795001386,0.20564445317443342,-0.079334679825124,-0.5693958697537342,0.1299638898495124,-0.2545738269084585,0.09503113856234638
2022-01-06,G-D,G-D zero-cost return,504,504,0.0002598016288694579,0.06765163977112532,0.8047245881787155,0.205223967033926,-0.08071661072521333,-0.5657931815627939,0.12739289139603888,-0.2571859956641233,0.09645782624323442
2022-01-07,G-D,G-D zero-cost return,504,504,0.0002591284396866559,0.0674705817606509,0.8052238988697241,0.2051146810712655,-0.08096856678506009,-0.5653778827475676,0.1270031917371275,-0.25711240420909165,0.09649318220023462
2022-01-10,G-D,G-D zero-cost return,504,504,0.0002578903556973341,0.06713767196155684,0.805189906820943,0.20512974421176894,-0.08080316981305101,-0.565593766635039,0.12714255724686982,-0.25633072730189926,0.09653642167233878
2022-01-11,G-D,G-D zero-cost return,504,504,0.00026012355560305403,0.0677382345846258,0.8051093293047514,0.20550521076948397,-0.0824687660219919,-0.5655494059954475,0.12168354987010617,-0.2535403377719126,0.0953931580747767
2022-01-12,G-D,G-D zero-cost return,504,504,0.00028004418681678634,0.07311030122272744,0.8054757609249122,0.20547217794411182,-0.08245599005007015,-0.5657249509433903,0.1215090678449904,-0.25307834025422554,0.09518021703568025
2022-01-13,G-D,G-D zero-cost return,504,504,0.00028013768923555564,0.0731355797193125,0.8072295179463317,0.2063964432986602,-0.08265232527386346,-0.5682144127195777,0.11958466298745694,-0.25385147434985117,0.0934623915867945
2022-01-14,G-D,G-D zero-cost return,504,504,0.00030059298159023533,0.07867997559682594,0.8055823808225071,0.2066434607842911,-0.08576308132382308,-0.5667531948278931,0.11045044929147102,-0.24669291249115194,0.09280812407674556
2022-01-18,G-D,G-D zero-cost return,504,504,0.00030038408959642436,0.07862321158987418,0.8060186049098668,0.20658351053306695,-0.08579734848260098,-0.5667098963303968,0.11041764101545999,-0.24649056298654856,0.09280916064311917
2022-01-19,G-D,G-D zero-cost return,504,504,0.0002956447903942547,0.0773361604996341,0.8057869328442483,0.20672183821136697,-0.08621496029481866,-0.5655659369129077,0.10982058630304097,-0.24783463113127718,0.09336497489333122
2022-01-20,G-D,G-D zero-cost return,504,504,0.0002975508489850468,0.07785360468066393,0.8057865200916237,0.20669059558833974,-0.08643753865353582,-0.5654721165850912,0.10949480361680945,-0.24775202915710506,0.09333473136740413
2022-01-21,G-D,G-D zero-cost return,504,504,0.0002843904464447694,0.07428594516113685,0.8058363888387217,0.2076458947341889,-0.08832644052415171,-0.5651564111254259,0.10537259567701003,-0.24791188653578192,0.09228776402799892
2022-01-24,G-D,G-D zero-cost return,504,504,0.00027850779153011293,0.07269501975325054,0.8059075844248902,0.2078561804797603,-0.08841092630747521,-0.5653085612868359,0.10495234105458723,-0.24721235410451672,0.09208177757136823
2022-01-25,G-D,G-D zero-cost return,504,504,0.00028961369378026575,0.0757005077620434,0.8080221757870764,0.20719742844163816,-0.08748294288068453,-0.5659573815614826,0.10448970435844233,-0.24728221952363896,0.09197157421518086
2022-01-26,G-D,G-D zero-cost return,504,504,0.00029421178005670717,0.07694729927103539,0.8076930690189748,0.2067851199761909,-0.08893067548960162,-0.5641395297008359,0.10463533973080853,-0.24905615540575232,0.09293619464303061
2022-01-27,G-D,G-D zero-cost return,504,504,0.00028851372657261865,0.07540245993547345,0.8076793131896306,0.20676745847629616,-0.08843779342624708,-0.5639891382864308,0.10406721579300106,-0.25044446136557985,0.09278067413996033
2022-01-28,G-D,G-D zero-cost return,504,504,0.0002877998236134096,0.07520906434490593,0.8089635397288153,0.20890323310775627,-0.08558469539435887,-0.5724905720803247,0.10762369954426275,-0.24070013880758204,0.08949927771779526
2022-01-31,G-D,G-D zero-cost return,504,504,0.00029253671118859795,0.0764929303312587,0.8101705506317645,0.20811926113966975,-0.08649426340660486,-0.570745570400357,0.10766755618893756,-0.24281037195104183,0.09027311706913069
2022-02-01,G-D,G-D zero-cost return,504,504,0.00028564305146902276,0.07462500733858213,0.8101663661216133,0.20795618079840325,-0.08672847714469686,-0.5704674141703193,0.10841347020478553,-0.2425085109678981,0.09046319325302964
2022-02-02,G-D,G-D zero-cost return,504,504,0.00027950700540231213,0.07296508504263888,0.8099140751902111,0.20764323957002023,-0.08654694729052897,-0.570443432882062,0.10689493618806747,-0.24241979177325426,0.09003015242126745
2022-02-03,G-D,G-D zero-cost return,504,504,0.0002753592984451846,0.07184449478993371,0.8110674401669478,0.20916742536650473,-0.08558962143231354,-0.573576023916597,0.10907325976741868,-0.24359710229553017,0.08763612263913992
2022-02-04,G-D,G-D zero-cost return,504,504,0.000293696241654294,0.07680743713149374,0.8106306555821668,0.20950603493600128,-0.08890593676049068,-0.5723578969225916,0.10120749004099792,-0.2481433259392595,0.08504173329792565
2022-02-07,G-D,G-D zero-cost return,504,504,0.00028508941493250625,0.07447513274281636,0.8103962867860336,0.20958283715228512,-0.08967851536630056,-0.5719282617640072,0.10319312054983955,-0.2498097691362042,0.08550782345715124
2022-02-08,G-D,G-D zero-cost return,504,504,0.0002824791792907706,0.07376879793278324,0.8101881353287479,0.20953884825341174,-0.09037144366470568,-0.5715871872577424,0.10182538524270635,-0.24903007195757743,0.08544537081192657
2022-02-09,G-D,G-D zero-cost return,504,504,0.0002786039100193073,0.07272099549995192,0.8104541694330992,0.20927611969479432,-0.09039076259425431,-0.5708025621010103,0.10259006896105652,-0.2501133254595429,0.08606452214529414
2022-02-10,G-D,G-D zero-cost return,504,504,0.00028385472289721523,0.07414096502986034,0.8105420294373933,0.20883027296839712,-0.09113684668548765,-0.5693773495957611,0.1010134986910035,-0.250681642990411,0.08651728007369547
2022-02-11,G-D,G-D zero-cost return,504,504,0.00027474929468619496,0.07167978780200035,0.811913215365726,0.20936118277243637,-0.09125401776135636,-0.5705423731245886,0.10239727225022828,-0.2527975295116448,0.08567930742281304
2022-02-14,G-D,G-D zero-cost return,504,504,0.00028734740079058255,0.07508652139246563,0.8116522397676056,0.20915550208074254,-0.08994251442994958,-0.5717184121977926,0.10558421468132165,-0.25406917995533307,0.08569039115770484
2022-02-15,G-D,G-D zero-cost return,504,504,0.0002950559861162129,0.07717636583502663,0.8121254555083043,0.20929702654958637,-0.08932341606602924,-0.572335542330604,0.10540726198725324,-0.25535313240311724,0.08523827796192582
2022-02-16,G-D,G-D zero-cost return,504,504,0.0002838424554176973,0.07413764537270606,0.8122551977216286,0.20926423555779877,-0.0897736840493724,-0.572514659795891,0.10406279398090704,-0.25400539518055976,0.08488774787338507
2022-02-17,G-D,G-D zero-cost return,504,504,0.0002829894978451969,0.07390685473970038,0.8127905713858484,0.209558912165718,-0.0897231377083876,-0.5720748840290453,0.10358737560980358,-0.2589410324961915,0.08428790376847466
2022-02-18,G-D,G-D zero-cost return,504,504,0.0002974635985485681,0.07782991310378562,0.8137381196231698,0.20918664869431564,-0.09043043036164865,-0.5729810982257715,0.10003775347079599,-0.25509928954840605,0.08310207176751382
2022-02-22,G-D,G-D zero-cost return,504,504,0.0003026340454844227,0.079234767927304,0.8135286996444628,0.208777179394016,-0.09051582889803912,-0.5726554907295869,0.09967036862674128,-0.2551682442803875,0.08329133531633257
2022-02-23,G-D,G-D zero-cost return,504,504,0.000292247913780099,0.07641461221193047,0.8142654016530758,0.2097574095216521,-0.09010871752381837,-0.5731324702032771,0.10131347746673632,-0.25552252955333155,0.0830928043838524
2022-02-24,G-D,G-D zero-cost return,504,504,0.00030451989783253255,0.07974762400002922,0.8162195162439357,0.21129367098246005,-0.08664408116361014,-0.5819557442820599,0.09796387642606559,-0.25607946382361313,0.07600604258428864
2022-02-25,G-D,G-D zero-cost return,504,504,0.00027337708470895556,0.0713093698046372,0.8140345989544835,0.21039378059776992,-0.08426487489026832,-0.5883190185446363,0.09683948146081042,-0.24638085322767614,0.07272995328761667
2022-02-28,G-D,G-D zero-cost return,504,504,0.0002532427090117263,0.06588888347395194,0.8154591411264872,0.21141967423287755,-0.08639090156903291,-0.5867208895197877,0.09191032673227732,-0.24128445924468583,0.07320382589304432
2022-03-01,G-D,G-D zero-cost return,504,504,0.00025115856509332106,0.0653293621396871,0.8151350266904865,0.21282916116699357,-0.08850750104131547,-0.5853967353148474,0.0909062843762335,-0.2416152015827943,0.07375588528609914
2022-03-02,G-D,G-D zero-cost return,504,504,0.00026053050888317044,0.06784771063185135,0.8154017034299936,0.21154759677098867,-0.08696348698350771,-0.5863875604973604,0.0904525090792535,-0.24035144253360083,0.07367105677908095
2022-03-03,G-D,G-D zero-cost return,504,504,0.0002754724191315672,0.07187504125414002,0.8187889825895038,0.21751242319715258,-0.09191636441808908,-0.590886923168699,0.08706456573767567,-0.23032068602488337,0.07160780889624974
2022-03-04,G-D,G-D zero-cost return,504,504,0.000260501629940021,0.06783994142914174,0.8184319206162054,0.2176514797526578,-0.0907334692096672,-0.5912188690281656,0.08811356407563788,-0.23767201749763994,0.07039970201599696
2022-03-07,G-D,G-D zero-cost return,504,504,0.00027143570864807955,0.07078552743216027,0.8201554896707912,0.21722278565076006,-0.08793078978062671,-0.5957985732727581,0.09394528537785363,-0.2345029584903063,0.06969701281127708
2022-03-08,G-D,G-D zero-cost return,504,504,0.0003048792476515843,0.07984537643348277,0.82032306817568,0.21247368733501767,-0.08334319475530415,-0.602967446638979,0.09443364131238303,-0.2261771107449451,0.06872290993103218
2022-03-09,G-D,G-D zero-cost return,504,504,0.000288687603973148,0.07544956839443007,0.8227599958646645,0.20740910451283137,-0.07128190889403377,-0.609022996074615,0.09968635340257825,-0.22839466094438146,0.0675017285200831
2022-03-10,G-D,G-D zero-cost return,504,504,0.0002682170585059246,0.06991759969204536,0.8234177699997747,0.20985068138733556,-0.0705220867556951,-0.6101768392641586,0.10094859745269928,-0.22754167589517335,0.06699023864926018
2022-03-11,G-D,G-D zero-cost return,504,504,0.00019852519578298448,0.05129567963989956,0.8302224055979704,0.22855064019708252,-0.07106126072328227,-0.613907017926732,0.10350839336087046,-0.21047667355982133,0.06671016389442042
2022-03-14,G-D,G-D zero-cost return,504,504,0.00017783948404638577,0.04583077070506314,0.83071223137764,0.22272928857560106,-0.06160724184247012,-0.6217002651929302,0.09991083430066686,-0.20667064439448704,0.06368259834743759
2022-03-15,G-D,G-D zero-cost return,504,504,0.0001697816951461576,0.04370966855825942,0.8305940022765173,0.22504415207458908,-0.0629963275626993,-0.619687446023093,0.09861175107499956,-0.20783407567210166,0.06468666411431545
2022-03-16,G-D,G-D zero-cost return,504,504,0.00019041088849878297,0.04914859798854332,0.8331994307981957,0.23361141460808413,-0.06465609256940145,-0.6219026661610553,0.09511281551406726,-0.2026166338961062,0.06393960150985678
2022-03-17,G-D,G-D zero-cost return,504,504,0.0001687230648641296,0.043431317329532426,0.8310414664218336,0.23227409812054,-0.0618687902996154,-0.6195919669900122,0.10393446889580778,-0.20960124732282642,0.06679114332089608
2022-03-18,G-D,G-D zero-cost return,504,504,0.00013839632664159715,0.03548867100481767,0.8352329303032805,0.2371910561558786,-0.08950906595472559,-0.6250347574279528,0.09521271956292536,-0.17389613617466496,0.06006470950689884
2022-03-21,G-D,G-D zero-cost return,504,504,0.00012191140037965164,0.031196522535407833,0.8358100339762864,0.24349042627812253,-0.09498755040960764,-0.6248341163883472,0.09292256873117183,-0.15668806361246587,0.061297703478148016
2022-03-22,G-D,G-D zero-cost return,504,504,8.86624347843048e-05,0.022593393484344748,0.8365554157912594,0.25097894332374127,-0.11387508878973478,-0.6144784827228102,0.07493767672251601,-0.1452039343130178,0.060577016991178956
2022-03-23,G-D,G-D zero-cost return,504,504,9.105956413880641e-05,0.02321124929814644,0.8373623015507003,0.26104122726025664,-0.12205532263891414,-0.6089233030189315,0.07111991091147878,-0.14134150420379404,0.06240904460452046
2022-03-24,G-D,G-D zero-cost return,504,504,0.00011932239936388519,0.030524041295971305,0.8385986644979588,0.26414985643594685,-0.12902852291608247,-0.6011576992853006,0.06460186738786544,-0.14576729692877294,0.06402060426811988
2022-03-25,G-D,G-D zero-cost return,504,504,0.0001393730505835041,0.03574353638944694,0.8427851784553456,0.2820225056010902,-0.1488650051709667,-0.5874064640961595,0.047187899671442005,-0.14019147740692853,0.06728860044210377
2022-03-28,G-D,G-D zero-cost return,504,504,0.00015149479625433085,0.0389117771087939,0.8434009841979383,0.2807003433975502,-0.1500402971857891,-0.5880804077452391,0.04490144421787303,-0.13814289845930305,0.06666802196512712
2022-03-29,G-D,G-D zero-cost return,504,504,0.00016407206899128965,0.04220928227960141,0.8467124967118873,0.28970239778519785,-0.15692399420303887,-0.5915865308247209,0.04141795661513429,-0.1208206205344503,0.06718006241516172
2022-03-30,G-D,G-D zero-cost return,504,504,0.00013725282894913474,0.035190367215999885,0.8471473730935546,0.29268537138715917,-0.1616278929367218,-0.5875990071017507,0.037140565254101206,-0.12419154789944524,0.06788122208286414
