date,Extreme Tilt 20%,Extreme Tilt 30%,Extreme Tilt 40%,Extreme Tilt 50%,Best Local Grid,50/50 G-D Buy & Hold,100% G Buy & Hold,100% D Buy & Hold,SPY Buy & Hold
2018-09-10,1.234686874805879,1.2291566815826567,1.2236399439612724,1.2181367029634846,1.2149343510497335,1.245787461120951,1.3136226119515328,1.1791097549221965,1.2056786901786032
2018-09-11,1.2389289712483764,1.233557905975032,1.2281987435714117,1.2228515310679755,1.2198656773734307,1.2497066195424782,1.3225880356633244,1.1784811665120525,1.2096543748570996
2018-09-12,1.2384823840393282,1.2330250499039843,1.2275803807561756,1.2221484210459934,1.219055856531511,1.2494348666656656,1.3197824508536338,1.1804685304005755,1.209947320041008
2018-09-13,1.2470884041446586,1.2417165384758355,1.2363563360894945,1.231007845560161,1.2280202962470987,1.2578669282950883,1.3327686943894217,1.1847863489245756,1.2171035524641869
2018-09-14,1.2470054902412808,1.2415952412917068,1.236196989316117,1.2308107817896092,1.2277819040043627,1.2578617863951291,1.331513462887509,1.1858925210052453,1.2173127990254684
2018-09-17,1.2381828079971637,1.2326374400420448,1.2271054919847408,1.221587005918196,1.2183921544763847,1.2493136323484044,1.3148284877737921,1.1846346108991537,1.210868004913476
2018-09-18,1.2452225119797722,1.2396755968022077,1.2341419087179324,1.2286214910415048,1.2254266424600653,1.256355847480105,1.3241382855720503,1.1896019223080088,1.2174383469594086
2018-09-19,1.243929760160306,1.2383657751997705,1.232815207404455,1.2272780993108334,1.2240671089060509,1.255097808541642,1.3216064768911293,1.1894941005729496,1.2187356756478416
2018-09-20,1.2552444795562268,1.24962308977693,1.2440153001183352,1.2384211532822595,1.2351916672611563,1.2665278857491773,1.3351109022752217,1.1990048832601743,1.2286121133723975
2018-09-21,1.2544079736199873,1.248796665490767,1.2431988915567618,1.2376146946988362,1.2343590108204783,1.26567101802644,1.3306391683592598,1.2013983822442282,1.2274880410514657
2018-09-24,1.2516370688820644,1.2459542804770614,1.24028574831883,1.2346315124578056,1.2314226148329426,1.2630452512649122,1.3338840864879762,1.1934837798531133,1.2234102870152606
2018-09-25,1.2486403096112089,1.2428832384459698,1.2371411891041852,1.23141419851504,1.228230420532254,1.2601993666797526,1.334909816552499,1.1871877164595899,1.2222752420828402
2018-09-26,1.2453039188846844,1.2395370367242766,1.233785369038389,1.2280489517417816,1.224876411587059,1.25688317994743,1.331949673545919,1.1835721714858596,1.2186178750621353
2018-09-27,1.2491857875919694,1.2432637292193305,1.237358206008423,1.2314692489219374,1.2283096388375514,1.2610793828594928,1.3401819457156787,1.1841598607207524,1.2220230098735403
2018-09-28,1.2507797470967494,1.2448173412160857,1.2388718031112858,1.2329431624737577,1.2297880489666,1.2627550402873766,1.342576307180016,1.1851911488742202,1.2221491259781903
2018-10-01,1.2544788729678502,1.2484953779246564,1.242528833552632,1.2365792694902744,1.2334195713147063,1.2664965933701682,1.346447932901354,1.1887968405672884,1.2263950348158807
2018-10-02,1.254758854633489,1.2488920395067684,1.2430410508465235,1.237205923113112,1.2340115788439292,1.2665398233572642,1.3440828217887126,1.1909661843594765,1.225680376889531
2018-10-03,1.256530407479096,1.2506224744848735,1.244730697959461,1.2388551111608663,1.2356681520635076,1.2683946067316274,1.3464876411091344,1.192323538991401,1.226352996114331
2018-10-04,1.2440974893750052,1.2387449725117672,1.2334037698300617,1.2280739335587332,1.224757991152106,1.2548362539179563,1.324199130271947,1.186569759469705,1.216768172203365
2018-10-05,1.2349237941779794,1.22988415494646,1.224853388703048,1.219831554817669,1.216462889991501,1.2450294515654232,1.3098216405583487,1.1809063671025877,1.2099579025805547
2018-10-08,1.2331468621744404,1.228680702543513,1.224218770890524,1.219761138837115,1.216272993123502,1.2420915768760483,1.2990969124992988,1.1850024168227804,1.2099579025805547
2018-10-09,1.2317146817317184,1.2269638188518261,1.2222192845019137,1.2174811471771472,1.21402949964706,1.2412351167567028,1.3017697437004072,1.1809301389198446,1.2081922771248843
2018-10-10,1.1919035458519769,1.1883258882833314,1.1847464689522946,1.1811653700885971,1.1777520232471217,1.1990532456571954,1.2452150641693758,1.1519700484170579,1.1699370588841203
2018-10-11,1.1683084151677103,1.164327496364649,1.160347706709429,1.1563691288141071,1.152990593894729,1.1762733080084344,1.2269359551753072,1.125109492431633,1.1441673349518424
2018-10-12,1.186207738763427,1.1811375421986094,1.1760755216613865,1.1710217578189577,1.1672351195431803,1.1963723340570729,1.2598849829674785,1.1333445623374419,1.160057964067019
2018-10-15,1.1791244136981995,1.1746461896442257,1.1701712782532139,1.1656997714902133,1.162211809239641,1.1880904294745867,1.2445350856906143,1.131461557638286,1.1535419653550585
2018-10-16,1.2048566569401693,1.1996871040213828,1.194525458792879,1.189371810065158,1.1853296790627483,1.215219127160688,1.2800012456752616,1.1508889956892994,1.1787651861719013
2018-10-17,1.2033871902415798,1.1982809864733186,1.1931821898858967,1.1880908903221823,1.1841134129906197,1.2136214565922305,1.27759730374872,1.1500242656032236,1.1789753796796512
2018-10-18,1.1862377961218455,1.1817113325163406,1.1771878561069609,1.1726674649718134,1.169367980664918,1.1952992900627857,1.2518343619248316,1.138490611380386,1.1619497056273393
2018-10-19,1.184823414761959,1.1803704355082962,1.1759199186256168,1.171471962608386,1.1683218316842032,1.1937363639747132,1.24915905322288,1.1379464013196745,1.1613191251088044
2018-10-22,1.1832559038396093,1.1783609634203869,1.1734718593165354,1.1685886869773063,1.1646037425958948,1.1930629086514613,1.2547931702183064,1.1315299278621034,1.156106326135464
2018-10-23,1.1776508280290559,1.172746308256069,1.1678478690542717,1.1629556049259397,1.1589368883651727,1.1874777280655797,1.2493589734896744,1.125836059518673,1.1502209079467534
2018-10-24,1.139292484144496,1.1351418539224967,1.1309921428944798,1.1268434518698978,1.124584320338765,1.147596096784192,1.197597361025946,1.0968572796198128,1.1153708245173946
2018-10-25,1.1625037612804212,1.1577269105125056,1.1529549579184668,1.1481880049014386,1.144136816848673,1.1720717485690184,1.2335447901720644,1.1107207070725245,1.1353812463656117
2018-10-26,1.1420902384884917,1.137602826087788,1.1331185313071426,1.1286374564321122,1.125572947182366,1.151074004268148,1.206620491341355,1.0951668803276653,1.1154128632189444
2018-10-29,1.1344708579773843,1.1303776018477916,1.1262845711251044,1.122191870505176,1.1212035323079197,1.142657625609168,1.1869377498436464,1.0970163601760832,1.1092331741193835
2018-10-30,1.1524488011944036,1.1483290226703833,1.1442091954470759,1.1400894259130403,1.139473068913635,1.1606877845640888,1.2037326807563438,1.116113756609319,1.1256703063499958
2018-10-31,1.166162780612775,1.1618010717363199,1.157440697744628,1.1530817662631938,1.1502912704182182,1.1748897701095047,1.229129413598157,1.1198788056294442,1.1376933749414317
2018-11-01,1.179886063157983,1.175444798682007,1.1710050966814503,1.1665670659431895,1.1633685620020109,1.1887728418994343,1.2454635078568825,1.131462630587925,1.1498005209312534
2018-11-02,1.1692305941622583,1.1648491546241937,1.1604691145132868,1.1560905817180656,1.1544420077433208,1.177997237535553,1.2270546662984927,1.127674223116359,1.1429902513131573
2018-11-05,1.174170392060422,1.169737790298834,1.1653068394268615,1.16087764766209,1.160621314204887,1.1830401128810193,1.2256503620380843,1.1386196875224568,1.149296056517368
2018-11-06,1.1816807229017188,1.1772157669671877,1.1727525028007266,1.1682910392940566,1.1679132937933798,1.190615271983602,1.234031443715692,1.1454151863264028,1.1565687518525138
2018-11-07,1.2073236374395788,1.2029199828698605,1.1985168572460208,1.194114372548682,1.1920628822775743,1.2161320832082074,1.2690040711858304,1.162050156800927,1.1813295469523066
2018-11-08,1.2043372540874049,1.1999227187712733,1.1955088704900625,1.1910958209126012,1.189126622977798,1.213167936828194,1.2654106527470443,1.159676056574429,1.179185573187401
2018-11-09,1.1906202917652577,1.1860810506652897,1.181543776125525,1.1770085781934985,1.1758775364422758,1.1997042308348072,1.246519320200404,1.1512487669074305,1.1676669690098502
2018-11-12,1.1637901216116298,1.1589066424465917,1.1540285018535794,1.1491558050548847,1.1497339596504323,1.1735726713762415,1.2088767204076298,1.135862133286007,1.1458488830044127
2018-11-13,1.1627681511108776,1.1579298096941133,1.1530964582700327,1.1482682025441802,1.1486801423643749,1.1724593777853052,1.2087349096469402,1.1338403388463802,1.1437049092347926
2018-11-14,1.1540264094205288,1.1491040796482082,1.1441877071774105,1.1392773953299349,1.1399670666422113,1.1638885240720438,1.197873707199446,1.1274514835023908,1.1358857107842117
2018-11-15,1.1702007897959457,1.1656068880121986,1.1610156263722045,1.1564271159340762,1.1562215968464176,1.1793960667196504,1.2203954101525087,1.1362979347629576,1.1477406245647332
2018-11-16,1.1715884150093976,1.1667371329812084,1.1618904789263682,1.1570485622507587,1.1572994466677942,1.1813044220350202,1.2187526073240478,1.141504770328116,1.1507253723653532
2018-11-19,1.1448503526233775,1.1390136637246513,1.1331906038229285,1.127381266475241,1.1294175178157613,1.1565642378704304,1.1784666650941737,1.1314239689144905,1.1312614536325716
2018-11-20,1.123147089335643,1.1174655227604622,1.1117968720731166,1.1061412306645035,1.108056925279335,1.13454859144684,1.1566737910125422,1.1092727193605512,1.110326180354969
2018-11-21,1.1289115075047127,1.1233956654979729,1.1178908284577456,1.1123970970606494,1.1140573433450847,1.1399757988733377,1.1645514202530323,1.1123305157001615,1.1141096634756098
2018-11-23,1.1215549071030748,1.1159685778943562,1.110394225003335,1.1048319452940936,1.1065894018908995,1.132763102019204,1.1560812053664216,1.1063453416568099,1.1066688133389786
2018-11-26,1.141222073022036,1.135959505766435,1.1307049117728016,1.1254584032910664,1.1268012586615792,1.1517706739695783,1.179929095776877,1.1206519861428348,1.1245352614175759
2018-11-27,1.1448147044213568,1.1393816259509684,1.1339579700398803,1.1285438460041648,1.1300222095101131,1.155708687106789,1.182488989952324,1.1258839263520317,1.1283187445382166
2018-11-28,1.17447717881961,1.1699246189201258,1.1653720026716974,1.16081946785466,1.1614715620456146,1.1835815756285708,1.220773562226777,1.143739189755331,1.1542986619782445
2018-11-29,1.170106063779703,1.1653731828724057,1.1606417810865701,1.1559119956485555,1.1567007372813596,1.1795757107763303,1.2148730750150023,1.1415253046416436,1.1517763398993892
2018-11-30,1.1801699610838328,1.1753650195886565,1.1705618245289917,1.1657605141809986,1.1665685842470352,1.1897845268969631,1.2251527784326275,1.1516252429664522,1.158796803025235
2018-12-03,1.1970403431029428,1.1929767307512742,1.188908269455276,1.1848351033643554,1.1851373506989147,1.205152442858789,1.2479618781951383,1.1599350901962513,1.1741409290202616
2018-12-04,1.1569524332908077,1.1522771004620016,1.1476021816384376,1.142927824989561,1.1436426271189863,1.1663037450112104,1.201528660591543,1.1283108866570133,1.1360959042919623
2018-12-06,1.1577461336989658,1.1536114162176812,1.149472700324553,1.1453301350866387,1.145751194742079,1.1660029752820555,1.2056477447444631,1.123860863850565,1.1343723175331275
2018-12-07,1.1264227066718722,1.1214430332355558,1.1164663349946546,1.111492766561254,1.1123650061207746,1.136390356381553,1.1675178369812216,1.1023194761461546,1.1080140517791495
2018-12-10,1.1333763171933477,1.1291679440149962,1.1249554458657944,1.1207389850274625,1.1212490150513883,1.1417800374008957,1.1792263273038113,1.1017210084574136,1.11011598684722
2018-12-11,1.134154873025017,1.1301230797084085,1.1260858195125767,1.1220432529412199,1.1224731764633957,1.1422014154111244,1.1810356856864328,1.1008437593445677,1.1103682190565198
2018-12-12,1.1413679827364371,1.1377123805635603,1.1340484057206297,1.1303762140718363,1.1306472992998282,1.1486534451530033,1.1906862973823733,1.1042852408935426,1.1159593663390954
2018-12-13,1.1407887432665855,1.1372678295568284,1.1337376918535924,1.1301984830639165,1.1304166869623455,1.1478022869795474,1.190786100481302,1.1025561177077765,1.1155810180251455
2018-12-14,1.1184090500626191,1.1141768788303479,1.1099405089264596,1.1057001089305265,1.1061732685103038,1.1268601199995203,1.1635500089785369,1.0875409203501587,1.094982054359943
2018-12-17,1.0942150267804132,1.0899020837073679,1.085586343228954,1.081267972147886,1.0817809542204402,1.1028318508303663,1.137561723325807,1.0654518014849361,1.0735002779621907
2018-12-18,1.0975465282010743,1.0939575395627004,1.090359907649615,1.0867537944352672,1.0870500756966524,1.1046979273423305,1.1445421388822261,1.0625195269335317,1.0723231943235059
2018-12-19,1.0775600157061802,1.0734827111045329,1.069400562279309,1.0653137411320222,1.0657523179785784,1.085699402582759,1.1211395283566936,1.047698723212877,1.0562644104021293
2018-12-20,1.0607105087514008,1.0564008735756065,1.05208872178731,1.0477742264661853,1.0482781899316154,1.069321533979506,1.102276593010424,1.0337167823600661,1.039070581548332
2018-12-21,1.0348662578393797,1.029518201776922,1.0241770251777593,1.0188429045142393,1.019602829606988,1.0455822958166263,1.070333620552916,1.0177753485341492,1.0177822309394466
2018-12-24,1.00807358481826,1.0029492972642329,0.997830825908598,0.9927183444088314,0.9934372737794391,1.018338907709096,1.0430082107517678,0.990721239083326,0.990889439127264
2018-12-26,1.0616659037913063,1.057592214626278,1.0535111469993126,1.0494229075042691,1.049904502894157,1.0697903184467994,1.1041450713363572,1.032761291059885,1.0409540075284198
2018-12-27,1.0700581988513045,1.0658813869123698,1.0616976855294509,1.0575073043723096,1.0580040554655101,1.0783903135124002,1.112584258951416,1.0414723438915563,1.0489457333984686
2018-12-28,1.0685492062004454,1.0643373915905374,1.0601190182695526,1.0558942963803908,1.0563955327714827,1.0769523163517196,1.1108559077979516,1.0403126892011134,1.0475926369536652
2018-12-31,1.0781972685399304,1.0740909305857367,1.0699768371662797,1.0658551977539146,1.0663345688361276,1.0863858383453664,1.1214868873349502,1.0485819710910107,1.0567683222129174
2019-01-02,1.079752928878104,1.0753789049248448,1.0709991195659931,1.0666137880931252,1.0671335617264446,1.0884828285593071,1.1220531720338751,1.0521005380920903,1.0578677130696057
2019-01-03,1.0459135345380297,1.03990139858771,1.0338981417524342,1.0279040000424806,1.0286700361844796,1.0579634898722463,1.0797939022471699,1.0327267469124388,1.0326240075518847
2019-01-04,1.0858279674992573,1.0805067855508554,1.0751841948993854,1.069860464764522,1.0705264312710643,1.096465022356246,1.124629699945156,1.0650115254835513,1.0672125353844586
2019-01-07,1.0954895399818716,1.090378403475404,1.085263309891659,1.0801445300314716,1.0807812402945731,1.1056988537393977,1.1356480425262019,1.0725151747868107,1.075627103888794
2019-01-08,1.1062773015445555,1.1012244976387031,1.0961666781755393,1.0911041155204988,1.0917321017026695,1.1163667688955867,1.1472582125591175,1.08224594660982,1.0857330429491339
2019-01-09,1.1145364528200825,1.109940262142574,1.1053344775862795,1.1007193671624271,1.1012973464345719,1.123698978583688,1.1577240251376955,1.086589419155715,1.0908071546124325
2019-01-10,1.1190075150431176,1.114409105230819,1.109800928449884,1.1051832533778714,1.10575933965673,1.1281739572121465,1.1624355402679507,1.0908217856561184,1.0946550226249852
2019-01-11,1.1181724486289937,1.1132200910865868,1.1082609294522174,1.1032952413409483,1.1038958840839665,1.12805563741519,1.1602197200694526,1.0926722917975942,1.0950778652639865
2019-01-14,1.109662512177017,1.104449150639336,1.0992316980333632,1.0940104351148179,1.0946249710338576,1.1200758339975845,1.1502742645748871,1.0865797205454373,1.0883969515724834
2019-01-15,1.1238329896424741,1.1195345319918668,1.1152226579549518,1.1108976417145122,1.1114596973615591,1.1323885589612506,1.1686229259338363,1.093136106553835,1.1008708094112296
2019-01-16,1.124118456070914,1.1198115250059788,1.115491231006779,1.1111578485856999,1.1117185414914417,1.132691131219889,1.1688971594219097,1.0934637552319888,1.1035347180345791
2019-01-17,1.13232423929717,1.1280770074811572,1.1238156119481277,1.1195403260186327,1.1200993421430332,1.1407751188132984,1.1777699401482118,1.100771614611573,1.1119070022773718
2019-01-18,1.1476590267097282,1.1431483603939068,1.138624894266253,1.134088912955346,1.1346592137703655,1.15664082071551,1.1929682072031704,1.1171856353643996,1.126706494623552
2019-01-22,1.1302927153035185,1.125374987918281,1.120448416083117,1.1155132957309017,1.1160751597333007,1.1401004499593865,1.1731755224938871,1.1037687065047277,1.1114841596383709
2019-01-23,1.132632322049731,1.1276117755815471,1.1225831774577926,1.117546826335016,1.118105082336856,1.1426480618658728,1.17526546720551,1.1067352596333426,1.1138097941505196
2019-01-24,1.1379162626833135,1.1332748133717614,1.1286216847661616,1.1239571686136829,1.12452410062869,1.1471629550265483,1.182217491325295,1.1089345959555699,1.1144017738404066
2019-01-25,1.1497370065039347,1.1455722432518265,1.1413913689781077,1.1371946626374387,1.1377797537722332,1.1580170854048777,1.1964052339246594,1.1166111672981158,1.1238311646830592
2019-01-28,1.1384739746942936,1.1337003870925493,1.1289155880177717,1.1241198806257455,1.1246804250162004,1.1479863009609006,1.1823470425024134,1.1103874998938006,1.115289743384666
2019-01-29,1.1329714389132903,1.1272687023364336,1.1215628461993215,1.1158541996789455,1.1163794817611055,1.1443662296970485,1.173224023967764,1.1119522631762218,1.1138097941505196
2019-01-30,1.1562811556561374,1.1520649715223936,1.1478293670376767,1.1435746662409652,1.1441722729650463,1.164653968976881,1.203076510635156,1.1230850115558013,1.1314423321756502
2019-01-31,1.1652557282098945,1.16109523283343,1.156914516266597,1.1527139006668992,1.1533177107698698,1.173514769538355,1.2127303896520354,1.1311620902527095,1.1413791341803896
2019-02-01,1.1672191755549959,1.162990573961749,1.1587421570768535,1.1544742507418542,1.1550726169406953,1.175615631942949,1.214556321063963,1.1335090537266297,1.1419288296087335
2019-02-04,1.1784866920323085,1.1751153291447658,1.1717173984470024,1.1682931837768833,1.1690145333661168,1.1851485865199474,1.2295677573396044,1.1378823623878653,1.1499628397450403
2019-02-05,1.185718193377719,1.1828402796346447,1.1799326617276413,1.1769955907369694,1.1778547738438399,1.1913839140688396,1.239110239339026,1.1410247354021106,1.1547832458202236
2019-02-06,1.1861164087272533,1.1829718568916054,1.1797988970457705,1.1765978002002417,1.1773963415320379,1.1923192132238067,1.2385051093157695,1.1433734936272284,1.1532610123245346
2019-02-07,1.1728314951971979,1.169472864006136,1.1660874803231727,1.1626756299121583,1.1633969164290818,1.179467364707839,1.2236511156649843,1.1324379892116598,1.142267103719935
2019-02-08,1.1760040662369289,1.173049885668458,1.1700664860382546,1.1670541258065725,1.1679084645945519,1.1818237460435628,1.2286178230773204,1.1323663577814524,1.143662484430996
2019-02-11,1.1769057467940867,1.1737774034076807,1.1706206929261238,1.1674358867394257,1.1682343658677083,1.1830762556700907,1.2288712769148784,1.1345329481361208,1.14429674838714
2019-02-12,1.192118892730866,1.1891404995291597,1.1861323485021442,1.183094700876432,1.183968879701129,1.1979853706937538,1.2455238064733958,1.1477535500599605,1.1590116722055204
2019-02-13,1.1948500004904212,1.1916914042970024,1.1885038592955202,1.1852876402130772,1.1861065985136074,1.2010792567504367,1.247682973877353,1.151692188778252,1.1627749716902729
2019-02-14,1.1944571583306813,1.1916842685187847,1.188880381591499,1.1860457444183499,1.187015307498153,1.1999089701006023,1.2489190970612558,1.1483068355437764,1.1601956315947235
2019-02-15,1.2044695937955352,1.2013379077683617,1.1981765438238263,1.194985776876644,1.19583418601545,1.2106428421172057,1.2579634134930955,1.1605356472764008,1.1728386264890702
2019-02-19,1.2064306310704829,1.2031346627098076,1.1998098059065407,1.1964563477111472,1.1972441663378561,1.212934763230232,1.2593337875843387,1.163665528989733,1.174868271151561
2019-02-20,1.208288097515869,1.2047455471311688,1.201175398635332,1.1975779567444074,1.1982664475201628,1.2152891929207064,1.2602267222825725,1.167358014375459,1.1772361899299673
2019-02-21,1.2044503775984472,1.2012343122522096,1.197988868123187,1.1947143275348577,1.195537262303798,1.2107932520473526,1.2576110678057635,1.16114367522367,1.1730500478062134
2019-02-22,1.214944070125388,1.212103855960192,1.2092318247286935,1.2063282318662467,1.2073516005349334,1.2205280368881375,1.2703744431056299,1.1680305422346549,1.1803229411876035
2019-02-25,1.2181417067627966,1.215462227007702,1.212750049314432,1.2100054166507377,1.2111157302311644,1.223401612695878,1.2744818991981886,1.169753945461725,1.1819297432158076
2019-02-26,1.2180143838814532,1.2156182243355047,1.2131881071196857,1.2107242525033493,1.2119840316287334,1.2227039621194262,1.2756639086617398,1.1673349497387413,1.1810840579378055
2019-02-27,1.2177087022581186,1.2154099102497498,1.2130767822072372,1.2107095302879152,1.2120202217012952,1.2222024431214404,1.2757966657883595,1.1662558499509028,1.1805766467710042
2019-02-28,1.2148532379162056,1.2126451826410038,1.2104025441830077,1.2081255270135087,1.2094835814511269,1.2191647948756172,1.273220266059571,1.1628138397318442,1.178377865052913
2019-03-01,1.2223065051226114,1.2204212722999779,1.2184999999758028,1.216542865267455,1.2181101728118078,1.2259681588479276,1.2826960195964277,1.1671375817465188,1.1857353269621032
2019-03-04,1.21840429264074,1.2165001827041813,1.2145602267073126,1.2125846033967564,1.2141350150984513,1.222104274280878,1.278533190234774,1.1635684442587022,1.1814223320490065
2019-03-05,1.2160094068396012,1.2141893235402916,1.212333208581408,1.2104412332965486,1.2120319221604423,1.2195408082641523,1.2765455976029267,1.1604959496246225,1.1798155300208022
2019-03-06,1.2086522693847683,1.2068967683975687,1.205105289965978,1.2032779996404825,1.204887371197328,1.2120546920213517,1.2691820371542832,1.152942753062989,1.1726694894334702
2019-03-07,1.1984866711315065,1.1964725186765166,1.1944235030732273,1.1923398128187483,1.1937824272979147,1.202409646934422,1.2568840068918015,1.1457651441659653,1.1628595402180735
2019-03-08,1.1961821805325819,1.1942913853140187,1.1923653847380067,1.1904043565509739,1.1919070369854499,1.199857458583992,1.2551879328024276,1.142447357558197,1.1605339057059247
2019-03-11,1.2163861880932745,1.2149639660354552,1.2135043296718042,1.2120074157123328,1.2138008860241392,1.2191178588490585,1.2794008667399983,1.1570869005908009,1.1773630427193107
2019-03-12,1.2205685600969187,1.219379151207556,1.2181516282234746,1.2168861064450656,1.218815311782273,1.2228325913725078,1.2853176307018863,1.1587872344674073,1.1818028904264646
2019-03-13,1.2284002499105964,1.227241032515362,1.22604338031736,1.2248074058208085,1.226769264501025,1.230602947437925,1.2938470186951647,1.1658242778599253,1.1896254792361987
2019-03-14,1.22794205735199,1.226893775541588,1.225806857586656,1.224681405597602,1.226702453582575,1.2299223214527133,1.2941431337061973,1.164267866681243,1.1888643624859967
2019-03-15,1.2374849899148535,1.2366521963868586,1.2357800702130146,1.234868693225631,1.2370231631972552,1.2390322695600013,1.3057786769351278,1.1710473225341762,1.194738503476422
2019-03-18,1.2411346546966806,1.2402456483315298,1.2393172691401988,1.238349604314988,1.2404805434237753,1.2427942180182578,1.3092652558740865,1.1750315570442336,1.1990704976233446
2019-03-19,1.242192048826995,1.2415770382962963,1.2409222100653405,1.2402276252917197,1.242501531137366,1.2433023903898814,1.3124057812193248,1.1731739462401514,1.199367791343054
2019-03-20,1.2390160105954564,1.2388971297843148,1.2387380114035338,1.2385386689456777,1.241055085652159,1.239133024197264,1.3128107967176526,1.1649435120692564,1.1957577962182608
2019-03-21,1.2579623576202381,1.2583750041430204,1.2587466608045996,1.2590772893544677,1.2619081309398752,1.257014267037223,1.3369614040420381,1.1771343971770019,1.209263425032306
2019-03-22,1.2324466396250686,1.2325265590791226,1.232566128489026,1.2325653421061877,1.2351707265117886,1.2321657924437248,1.3073287450656483,1.1566857789492042,1.1859895741211495
2019-03-25,1.229520269786472,1.2296669439153416,1.2297733681072036,1.2298395300513665,1.2324744987205456,1.2291062397722454,1.3047677463953136,1.1532074135905541,1.1850976929761654
2019-03-26,1.2389582470435936,1.2387825629440352,1.2385662639498023,1.2383093694306442,1.2408075760684918,1.2391877121105253,1.312456254990612,1.1653298513573351,1.193931563392865
2019-03-27,1.2324691567386572,1.2321607320540156,1.2318119518726947,1.231422848603382,1.2338455795723537,1.2329648288766222,1.3046713104392316,1.1605381273273845,1.1876883953544048
2019-03-28,1.2363096136215157,1.2361320763245838,1.2359139831374577,1.235655353625389,1.238148805916256,1.2365429613014518,1.3096682479201294,1.162829117286858,1.1921902716288961
2019-03-29,1.2456857686377454,1.2456709761669813,1.2456152623288297,1.2455186306938515,1.248107275539697,1.245592594403653,1.320718310884864,1.1700382974649293,1.1997075555887622
2019-04-01,1.2607998013015747,1.2608303804544192,1.260819537662112,1.2607672720497487,1.2634096238880392,1.2606144001031023,1.3370648260450655,1.183777993806167,1.213935183424937
2019-04-02,1.2617261648623914,1.2622077491367214,1.2626478732747726,1.2630464919517828,1.2658797248151639,1.2606388166411124,1.3409188825868537,1.1804116394199293,1.2145297708549265
2019-04-03,1.2672844746826577,1.2680196493844413,1.2687133566760396,1.269365526225695,1.2723141610572588,1.2656900237100108,1.3484175709344097,1.1832700354066996,1.2164409447464641
2019-04-04,1.2676658779983458,1.2679304126964108,1.268152952307321,1.2683334727515212,1.2710903131225302,1.2670109395359352,1.3458575963498183,1.1879862761456128,1.2196687050901205
2019-04-05,1.273728712649869,1.2739593650309058,1.2741478091381484,1.2742940242712377,1.2770513289830818,1.2731408858543314,1.3520768977604556,1.1939917406761635,1.2255721088781584
2019-04-08,1.2763242273646005,1.276610348905586,1.2768541924346801,1.2770557317400373,1.279843173485015,1.275625275101954,1.3552211909262037,1.1958749564601545,1.2265064605585705
2019-04-09,1.2689200333791697,1.2695364035055619,1.2701108676773805,1.2706433668385646,1.2735690527122492,1.267561831231752,1.3496733379705343,1.1856518384802248,1.2202208219893966
2019-04-10,1.2752372076342091,1.2759816057953741,1.2766840024660764,1.2773443259044994,1.2803468782647152,1.2736227135307594,1.357296333963258,1.1902936956586185,1.2243829340134655
2019-04-11,1.2749064239172034,1.275487716330653,1.2760268387895355,1.276523735685912,1.2794478809326415,1.2736175715644753,1.3557955291386203,1.1916002293772814,1.2240431697677572
2019-04-12,1.2824483940663358,1.2831026507802992,1.28371454684873,1.2842840194297118,1.2872614631956496,1.281013070030563,1.3644362590723622,1.1978444446427348,1.2323249232851812
2019-04-15,1.2820385746091272,1.2827163257961103,1.2833517524822051,1.2839447894944302,1.2869458913749978,1.2805563793551675,1.3643611036046146,1.1970563430649892,1.2315179831969094
2019-04-16,1.2856883761344013,1.286247748792996,1.2867645572628512,1.287238748112831,1.2901781517676476,1.2844421720890176,1.367168575567375,1.2018579683092183,1.2323249232851812
2019-04-17,1.285813383032821,1.2864834346650842,1.2871110068670182,1.2876960352062221,1.2907090540571196,1.2843461192269756,1.368752562360693,1.2002857544679688,1.2293095155950922
2019-04-18,1.2870994025762241,1.2878924059465142,1.288643006703006,1.2893511282173407,1.2924578550899335,1.2853865144214744,1.3719001801257564,1.1994701500067548,1.2317303358551919
2019-04-22,1.2881300764537447,1.289073311285103,1.2899742839213948,1.2908329028702408,1.2940616208864795,1.2861172059224357,1.3755443059019754,1.1976477463769146,1.23279209912303
2019-04-23,1.2998151761126524,1.3009127607842619,1.3019679036838767,1.302980498118627,1.3063678949640036,1.2974931279397277,1.391005143046715,1.205373219909818,1.2438769076769751
2019-04-24,1.2974680773014835,1.2985857497596445,1.299661092884214,1.3006939980095025,1.3041159244450018,1.2951061986894783,1.389378202932777,1.2023481199024835,1.241116323171167
2019-04-25,1.2942940913617835,1.2955832733214216,1.2968305180755022,1.298035700141228,1.3017186017285687,1.2915904370544191,1.3917889607708098,1.193733972780252,1.240351853618324
2019-04-26,1.2965268222808959,1.2977728665223887,1.2989768138759046,1.3001385430603438,1.3037606481877326,1.2939089476782875,1.3927198990680645,1.1972212098003856,1.2461278458142209
2019-04-29,1.2976647262572718,1.2988990708747685,1.3000912579211086,1.301241167257288,1.304860547999897,1.2950700643260737,1.3938474861430645,1.1984006079351877,1.2480814902317574
2019-04-30,1.2996157848124297,1.3008182416114709,1.3019784155119345,1.3030961894891413,1.3065542318112031,1.2970845101712696,1.3918058496960786,1.20388412213203,1.2487185481971748
2019-05-01,1.2904413861276398,1.291623164382398,1.2927629364828521,1.2938605874224307,1.2973716835139906,1.2879522906196919,1.3842663320447235,1.1934535829240158,1.239332560876485
