date,Joint 2017-06-28,Joint 2018-01-02,Joint 2018-06-28,Joint 2019-01-02,Joint 2020-01-02,Joint 2021-01-04,Joint 2022-01-03,Joint 2018-07-30,Joint 2018-08-29,Joint 2018-09-28,Joint 2018-10-29,50/50 G-D Buy & Hold,100% G Buy & Hold,SPY Buy & Hold
2024-09-10,1.3170195140014735,1.3170195140014735,1.3170195140014735,1.298562938518044,1.298562938518044,1.3039351584419652,1.3039351584419652,1.3275832600958204,1.302027675055013,1.2981912731237601,1.326306139937661,1.2027384210135206,1.16660176562636,1.1926957426865392
2024-09-11,1.3340140896160533,1.3340140896160533,1.3340140896160533,1.3153193539046963,1.3153193539046963,1.3207608959584303,1.3207608959584303,1.3447141483313332,1.3167229203930033,1.314942892609077,1.3434205484514492,1.2171901646492491,1.195794717308362,1.2049315287471252
2024-09-12,1.344106430501657,1.344106430501657,1.344106430501657,1.3252702617671903,1.3252702617671903,1.3307529712252097,1.3307529712252097,1.3548874393664825,1.326353026484808,1.3248909523939116,1.3535840528950933,1.226207919158664,1.2070697883316914,1.215080928549423
2024-09-13,1.3536285268807104,1.3536285268807104,1.3536285268807104,1.3346589164707696,1.3346589164707696,1.3401804672635917,1.3401804672635917,1.3644859119930894,1.3361649681651628,1.3342769199439084,1.3631732918990362,1.2351748865258965,1.2129095412355586,1.2214270200773751
2024-09-16,1.354728273134183,1.354728273134183,1.354728273134183,1.3357432509937976,1.3357432509937976,1.3412692877328578,1.3412692877328578,1.3655944792549572,1.3381829380308652,1.3353609441164667,1.3642807927316718,1.2367804392861466,1.2078295895991127,1.223230874859835
2024-09-17,1.355105391209306,1.355105391209306,1.355105391209306,1.3361150841751543,1.3361150841751543,1.3416426592067117,1.3416426592067117,1.3659746221748537,1.3386643518043877,1.3357326708743904,1.3646605699583565,1.2372021662830606,1.2075189964055801,1.2237307382328064
2024-09-18,1.350593737490638,1.350593737490638,1.350593737490638,1.3316666563058595,1.3316666563058595,1.3371758279684918,1.3371758279684918,1.3614267807126912,1.3345575798175568,1.331285516202296,1.3601171034685082,1.233325832682965,1.2013770253078955,1.2201012954779504
2024-09-19,1.3769844874693353,1.3769844874693353,1.3769844874693353,1.357687569039271,1.357687569039271,1.363304390521314,1.363304390521314,1.3880292095458402,1.3592149203417174,1.3572989814162195,1.386693941064452,1.2564766207980789,1.233540246365359,1.2409216916476729
2024-09-20,1.3723018932939095,1.3723018932939095,1.3723018932939095,1.353070596255129,1.353070596255129,1.358668317089492,1.358668317089492,1.3833090565222679,1.3545284128941448,1.352683330068998,1.381978328774977,1.2521778368517285,1.2297821723652607,1.2387755647925633
2024-09-23,1.37628226587127,1.37628226587127,1.37628226587127,1.3569951883021745,1.3569951883021745,1.3626091453704259,1.3626091453704259,1.3873213554642883,1.3587177065174718,1.3566067988473844,1.3859867679305617,1.25595961287989,1.2316816363847567,1.2418711412140373
