date,Expanding 2017-06-28,Expanding 2018-01-02,Expanding 2018-06-28,Expanding 2019-01-02,Expanding 2020-01-02,Expanding 2021-01-04,Expanding 2022-01-03,Expanding 2018-07-30,Expanding 2018-08-29,Expanding 2018-09-28,Expanding 2018-10-29
2022-06-01,0.9267459168606926,0.9267459168606926,0.9267459168606926,0.9266840012156934,0.9266840012156928,0.9266363251555046,0.926636325155505,0.9361741234578621,0.9268813587578244,0.9267050427523297,0.934423985640642
2022-06-02,0.9430880344127711,0.9430880344127711,0.9430880344127711,0.9430250269553015,0.943025026955301,0.9429765101816381,0.9429765101816383,0.9514724227136574,0.9407791092556363,0.9430464395356714,0.9484348310297526
2022-06-03,0.9277823091296742,0.9277823091296742,0.9277823091296742,0.9277203242435865,0.927720324243586,0.9276725948666266,0.9276725948666267,0.937095544592615,0.9277613824117588,0.9277413893112526,0.9353111706103229
2022-06-06,0.9295577858043109,0.9295577858043109,0.9295577858043109,0.9294956822991051,0.9294956822991046,0.9294478615834822,0.9294478615834824,0.9388223301045481,0.9294009427231956,0.9295167876785296,0.9369640730734432
2022-06-07,0.9397720996113899,0.9397720996113899,0.9397720996113899,0.9397093136906307,0.9397093136906302,0.939660967503861,0.9396609675038611,0.9492076307864971,0.9397800162029949,0.9397306509835218,0.9474276077174547
2022-06-08,0.9292368471982588,0.9292368471982588,0.9292368471982588,0.929174765134875,0.9291747651348743,0.9291269609298058,0.929126960929806,0.9383328850209407,0.9287075117937743,0.9291958632274678,0.9362649992527065
2022-06-09,0.9063914154387642,0.9063914154387642,0.9063914154387642,0.9063308596725207,0.90633085967252,0.9062842307412345,0.9062842307412347,0.9155272369648889,0.9065120109967637,0.9063514390652405,0.9138888794590925
2022-06-10,0.877645547196955,0.877645547196955,0.877645547196955,0.8775869119344231,0.8775869119344225,0.8775417618224333,0.8775417618224334,0.8871057933985983,0.8792996001517959,0.8776068386593204,0.8864550238093002
2022-06-13,0.8406512852693591,0.8406512852693591,0.8406512852693591,0.8405951215834988,0.8405951215834984,0.8405518746260049,0.840551874626005,0.850065938221088,0.8431636559180137,0.8406142083628366,0.8500250182678453
2022-06-14,0.8405998421288634,0.8405998421288634,0.8405998421288634,0.8405436818799056,0.840543681879905,0.8405004375688826,0.8405004375688828,0.8495381233663265,0.8421251851526996,0.8405627674912395,0.8489780968012226
2022-06-15,0.8538301444632121,0.8538301444632121,0.8538301444632121,0.85377310030132,0.8537731003013195,0.8537291753628685,0.8537291753628686,0.8615481937358432,0.8528307116214534,0.8537924863033934,0.8597707409911118
2022-06-16,0.8226041707745817,0.8226041707745817,0.8226041707745817,0.8225492128115781,0.8225492128115776,0.8225068942804211,0.8225068942804212,0.8307934995551141,0.8230157628925974,0.8225678898356487,0.8297131689408703
2022-06-17,0.8263564978364465,0.8263564978364465,0.8263564978364465,0.826301289181483,0.8263012891814825,0.8262587776134132,0.8262587776134132,0.8332714375458833,0.8243592488544449,0.8263200514012107,0.8310675877079109
2022-06-21,0.8466293877056776,0.8466293877056776,0.8466293877056776,0.8465728246244044,0.846572824624404,0.8465292701259045,0.8465292701259045,0.8534604146287775,0.8440911095213673,0.8465920471350783,0.8509600191548022
2022-06-22,0.8437275532047883,0.8437275532047883,0.8437275532047883,0.8436711839942962,0.8436711839942956,0.8436277787794714,0.8436277787794715,0.8500733000660506,0.8403711675567321,0.8436903406195361,0.847209805641387
2022-06-23,0.8530272923111125,0.8530272923111125,0.8530272923111125,0.8529703017875564,0.8529703017875558,0.8529264181515018,0.8529264181515018,0.8578068989288804,0.8466082345370081,0.8529896695610705,0.8534976276278249
2022-06-24,0.8808763515609274,0.8808763515609274,0.8808763515609274,0.8808175004492265,0.8808175004492259,0.8807721841298431,0.8807721841298433,0.8848439175329277,0.8724253923564966,0.8808375005287371,0.8795248761852136
2022-06-27,0.8772974707934659,0.8772974707934659,0.8772974707934659,0.8772388587858247,0.8772388587858241,0.8771937265804814,0.8771937265804816,0.8824375724161199,0.8711536792393929,0.8772587776077334,0.8782428143244938
2022-06-28,0.8572583648310609,0.8572583648310609,0.8572583648310609,0.8572010916306898,0.857201091630689,0.8571569903288602,0.8571569903288602,0.8648122514600154,0.8560668389484719,0.857220555469658,0.8630332027575298
2022-06-29,0.8560023995403263,0.8560023995403263,0.8560023995403263,0.855945210250658,0.8559452102506572,0.8559011735614429,0.8559011735614429,0.8625565231679516,0.8529680840190486,0.8559646455732451,0.8599092312758337
2022-06-30,0.8487445532542862,0.8487445532542862,0.8487445532542862,0.8471802335041977,0.8471802335041969,0.8471366477557115,0.8471366477557115,0.8545302056369752,0.8457359649922412,0.8471994698068611,0.8526182598674611
2022-07-01,0.8558892374683026,0.8558892374683026,0.8558892374683026,0.8533464963528994,0.8533464963528986,0.8533025933623779,0.8533025933623779,0.861242777110402,0.852855323078414,0.8543311475947698,0.8597955527272505
2022-07-05,0.8551566872799257,0.8551566872799257,0.8551566872799257,0.8526161224805708,0.85261612248057,0.858404278667273,0.8584042786672732,0.863432504837081,0.8521253695981865,0.8535999309656673,0.8590596591483348
2022-07-06,0.8570448316851231,0.8570448316851231,0.8570448316851231,0.8544986574421618,0.8544986574421611,0.8602995935964219,0.8602995935964222,0.8661835802809754,0.8540068210012637,0.8554846381285808,0.8609564211257348
2022-07-07,0.8713695899936263,0.8713695899936263,0.8713695899936263,0.8687808586646255,0.8687808586646248,0.874678752417019,0.8746787524170192,0.8814582700650968,0.8682808016057589,0.8697833191599268,0.8753465582467193
2022-07-08,0.8707878277641933,0.8707878277641933,0.8707878277641933,0.868200824778856,0.8682008247788551,0.8740947808544497,0.8740947808544499,0.8811247829700136,0.8677011015786786,0.8692026159902397,0.8747621408294716
