date,method,config_id,cost_bps,g_weight,d_weight,daily_turnover,score,score_z,gross_return,net_return,requested_start_date,actual_start_date,start_group
2026-01-27,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.3541189171568544,0.6458810828431456,0.006355369972703473,-0.4261476166598187,-0.29851366858147443,0.006183095043351999,0.006176739673379296,2017-06-28,2018-06-28,annual
2026-01-28,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.3541641756131941,0.6458358243868059,9.051691267936146e-05,-0.4354007409324705,-0.3183764502585742,0.0003446688980776331,0.0003445783811649538,2017-06-28,2018-06-28,annual
2026-01-29,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.35375501278499194,0.646244987215008,0.0008183256564042729,-0.42078659714532674,-0.2867990474881951,-0.0021229276065857852,-0.0021237459322421895,2017-06-28,2018-06-28,annual
2026-01-30,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.35408761206707096,0.645912387932929,0.0006651985641580316,-0.40462497467001535,-0.25188801905525865,-0.0016655635043430561,-0.0016662287029072143,2017-06-28,2018-06-28,annual
2026-02-02,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.3552159163149303,0.6447840836850697,0.002256608495718737,-0.4288321985875404,-0.30402018800187874,0.005490668436112199,0.00548841182761648,2017-06-28,2018-06-28,annual
2026-02-03,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.3550804377058605,0.6449195622941395,0.0002709572181396336,-0.3849716154613609,-0.20935343901097328,-0.0031328979405014614,-0.003133168897719601,2017-06-28,2018-06-28,annual
2026-02-04,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.3571677270324042,0.6428322729675958,0.004174578653087346,-0.3939697543019627,-0.22871294881373788,-0.00025535520882894944,-0.00025952978748203676,2017-06-28,2018-06-28,annual
2026-02-05,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.35868917317334903,0.641310826826651,0.0030428922818896975,-0.3112851319449074,-0.050255211947459084,-0.009261545104423667,-0.009264587996705556,2017-06-28,2018-06-28,annual
2026-02-06,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.36449939084753064,0.6355006091524693,0.011620435348363212,-0.39170622171493463,-0.22380199656879596,0.02332159212640357,0.02330997169105521,2017-06-28,2018-06-28,annual
2026-02-09,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.36577095075182475,0.6342290492481752,0.0025431198085882345,-0.364874678006054,-0.16583006055145458,0.003854354654550375,0.003851811534741787,2017-06-28,2018-06-28,annual
2026-02-10,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.368374240465841,0.631625759534159,0.005206579428032487,-0.36894927194752425,-0.1745880994984594,-0.0020241537593073677,-0.0020293603387354004,2017-06-28,2018-06-28,annual
2026-02-11,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.370634638688766,0.629365361311234,0.004520796445850017,-0.3800437589727775,-0.19850564386139816,0.004067285942382778,0.004062765145936928,2017-06-28,2018-06-28,annual
2026-02-12,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.37220443782682044,0.6277955621731796,0.003139598276108879,-0.21561809228398154,0.15671041844580813,-0.0158745874004559,-0.01587772699873201,2017-06-28,2018-06-28,annual
2026-02-13,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.3824802173477633,0.6175197826522367,0.02055155904188566,-0.2273784489911747,0.13126489324632068,0.003807250799526514,0.003786699240484628,2017-06-28,2018-06-28,annual
2026-02-17,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.39161910984813875,0.6083808901518613,0.018277785000750946,-0.25203743292776554,0.07794536546561256,-0.0010797854668549256,-0.0010980632518556765,2017-06-28,2018-06-28,annual
2026-02-18,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.3989828517631966,0.6010171482368034,0.014727483830115684,-0.23326377792358788,0.11850708170078972,0.005715606538427773,0.005700879054597657,2017-06-28,2018-06-28,annual
2026-02-19,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.40698259448034757,0.5930174055196524,0.015999485434301963,-0.041304827309262215,0.5334662530151443,-0.0023858903938433736,-0.0024018898792776758,2017-06-28,2018-06-28,annual
2026-02-20,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.42383412104306706,0.5761658789569329,0.033703053125438975,-0.2360771805985003,0.11217001770869928,0.004798348700390625,0.0047646456472651855,2017-06-28,2018-06-28,annual
2026-02-23,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.4304349631938008,0.5695650368061992,0.013201684301467509,-0.18369247909952344,0.22544336884355576,-0.009742736898443167,-0.009755938582744634,2017-06-28,2018-06-28,annual
2026-02-24,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.43945571718828835,0.5605442828117116,0.01804150798897508,-0.24344089164442767,0.09613464694167226,0.007058851374675938,0.007040809866686963,2017-06-28,2018-06-28,annual
2026-02-25,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.4448789209044537,0.5551210790955463,0.010846407432330674,-0.35060000186524237,-0.13576232326382426,0.00750996908617199,0.007499122678739659,2017-06-28,2018-06-28,annual
2026-02-26,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.44426161660380414,0.5557383833961959,0.001234608601299092,-0.25761976421335986,0.06550873591057413,-0.005163327533924125,-0.005164562142525424,2017-06-28,2018-06-28,annual
2026-02-27,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.4486839154872184,0.5513160845127816,0.008844597766828555,-0.13565224835994838,0.3295238808700387,-0.003864374150001239,-0.003873218747768068,2017-06-28,2018-06-28,annual
2026-03-02,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.4592020421581834,0.5407979578418166,0.021036253341929934,-0.24074307471664436,0.10189830345125525,0.0012014119958295138,0.0011803757424875838,2017-06-28,2018-06-28,annual
2026-03-03,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.4637806171277989,0.5362193828722011,0.009157149939231002,-0.2012484843953351,0.18740923894587955,-0.010151867340748905,-0.010161024490688135,2017-06-28,2018-06-28,annual
2026-03-04,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.4702227251433218,0.5297772748566782,0.012884216031045836,-0.21914353013116625,0.14860063949176705,0.007058263057983318,0.007045378841952272,2017-06-28,2018-06-28,annual
2026-03-05,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.47539949908972645,0.5246005009102735,0.01035354789280929,-0.2519111214654318,0.07756820004524152,-0.005023854492078787,-0.005034208039971596,2017-06-28,2018-06-28,annual
