date,Joint WF Expanding,Joint WF Rolling,Old+Credit WF Expanding,Old+Credit WF Rolling,Existing Smooth Score Best Local,50/50 G-D Buy & Hold,100% G Buy & Hold,SPY Buy & Hold
2019-10-25,1.1703319316488994,1.1703319316488994,1.1876044851984995,1.1876044851984995,1.184988575794347,1.1469547544011331,1.1804886286100764,1.1406298589272843
2019-10-28,1.178293892543791,1.178293892543791,1.195070051948279,1.195070051948279,1.1924957973958046,1.1548823301636348,1.1918658078819149,1.1470591386356948
2019-10-29,1.1758451664920901,1.1758451664920901,1.19345112211454,1.19345112211454,1.1908033730382863,1.152291835872763,1.1847708319912191,1.1467187650043422
2019-10-30,1.1786123361994432,1.1786123361994432,1.1954366793581712,1.1954366793581712,1.1928382465021077,1.1552304593526976,1.1915597022348414,1.150235959200531
2019-10-31,1.1748060923444148,1.1748060923444148,1.191052464463578,1.191052464463578,1.1884826652185974,1.1516624187331408,1.1902308449187256,1.1471725965141983
2019-11-01,1.1869407648282526,1.1869407648282526,1.2034967971397945,1.2034967971397945,1.200930712971713,1.1635090351944695,1.2016627625222462,1.1577998176815032
2019-11-04,1.193258310650551,1.193258310650551,1.2102779908448762,1.2102779908448762,1.2077255171607235,1.169582771873312,1.2060779261089856,1.162451590646095
2019-11-05,1.1929644499504344,1.1929644499504344,1.2102653586079561,1.2102653586079561,1.207750197087264,1.1692017401959236,1.2043001051833624,1.1611657347035813
2019-11-06,1.1924880484583669,1.1924880484583669,1.2099005447345141,1.2099005447345141,1.2074016667716934,1.1686967687598087,1.203198289075953,1.161430469752037
2019-11-07,1.197885781386382,1.197885781386382,1.2152864302608712,1.2152864302608712,1.21273275018662,1.1740202388955716,1.2090554425310243,1.1655149533324274
2019-11-08,1.2023680890117892,1.2023680890117892,1.2197896449027696,1.2197896449027696,1.2172101013417298,1.1784315889654984,1.2137170996398845,1.1683892195532006
2019-11-11,1.2004128398806413,1.2004128398806413,1.2173542631655692,1.2173542631655692,1.21464156804546,1.1766831341806723,1.2136359111122057,1.1661578813036846
2019-11-12,1.2017287245693002,1.2017287245693002,1.2181410057906605,1.2181410057906605,1.2152650036971697,1.1781830074573645,1.2172048442815135,1.1686161353102085
2019-11-13,1.2017426505988382,1.2017426505988382,1.2176281383787833,1.2176281383787833,1.2145913559084205,1.1784002276350172,1.2193188577049436,1.1689943282330093
2019-11-14,1.202092908782631,1.202092908782631,1.2178912534998407,1.2178912534998407,1.214823913209768,1.1787816118513337,1.2200112445801665,1.1706961963897726
2019-11-15,1.210672598557193,1.210672598557193,1.2264404000588771,1.2264404000588771,1.2233019264252984,1.1872544953295425,1.2292750937242416,1.1791677178904576
2019-11-18,1.2114322696598872,1.2114322696598872,1.2269203367255028,1.2269203367255028,1.2236920835912262,1.1881227091550477,1.2311513037829471,1.1800375616145633
2019-11-19,1.210456645946721,1.210456645946721,1.2249417058189855,1.2249417058189855,1.221408345134911,1.1875893603281464,1.233999601676421,1.1796971879832105
2019-11-20,1.205440569079386,1.205440569079386,1.220015490110726,1.220015490110726,1.2165481472094237,1.1826038850108325,1.2282861076963125,1.175310150062916
2019-11-21,1.2035871551223665,1.2035871551223665,1.2188589505363792,1.2188589505363792,1.215602654182299,1.1804624208038317,1.2235013493165166,1.1734191854447524
2019-11-22,1.205719626750241,1.205719626750241,1.2215336661237015,1.2215336661237015,1.2184194651279086,1.1823154901564852,1.223580237215212,1.1760287166212284
2019-11-25,1.2163877641397824,1.2163877641397824,1.2314544284437716,1.2314544284437716,1.2280781377514656,1.1932139878192392,1.238010608780741,1.1851431660890117
2019-11-26,1.2179579983047737,1.2179579983047737,1.232703256265742,1.232703256265742,1.2292449077034897,1.1949300695833143,1.2409825984375733,1.1878283358483845
2019-11-27,1.2236370288950387,1.2236370288950387,1.2380207695875443,1.2380207695875443,1.2344381963692408,1.2007202720013939,1.248528150083791,1.1931230367883923
2019-11-29,1.218968878137798,1.218968878137798,1.2333078809823659,1.2333078809823659,1.22974416705822,1.1961348484022838,1.2437182596323406,1.1886981795766491
2019-12-02,1.2089297646195523,1.2089297646195523,1.2243252807399123,1.2243252807399123,1.2211175418989892,1.1856665992959763,1.2285472708064171,1.178600428502098
2019-12-03,1.1995831904597458,1.1995831904597458,1.2145982560682163,1.2145982560682163,1.2113519403531092,1.1766387325201986,1.2200575811444492,1.170696196389773
2019-12-04,1.20682860406629,1.20682860406629,1.22234190516485,1.22234190516485,1.2191962962254483,1.1835271528007882,1.225709071529612,1.1779196812393926
2019-12-05,1.208896744385993,1.208896744385993,1.2243258142413327,1.2243258142413327,1.2211483698942305,1.1856122611158244,1.2282361692464143,1.180037561614564
2019-12-06,1.2201014472605123,1.2201014472605123,1.2354586875522036,1.2354586875522036,1.2321930447362002,1.1967157978227991,1.2405017928789055,1.1908160599518207
2019-12-09,1.2173610396132701,1.2173610396132701,1.2332275024457582,1.2332275024457582,1.2301641433343167,1.1937256809743901,1.235243697281121,1.187071950002783
2019-12-10,1.216013897439132,1.216013897439132,1.2317488217647896,1.2317488217647896,1.2286675163547398,1.1924640248896534,1.2342948697297533,1.1857482747688208
2019-12-11,1.220488355461903,1.220488355461903,1.2359273817402159,1.2359273817402159,1.2326605366824899,1.1970572386634784,1.2406520439521462,1.1891141917908987
2019-12-12,1.2317377376559655,1.2317377376559655,1.2475596333927663,1.2475596333927663,1.2444885034274142,1.2079265104259833,1.2502578972694685,1.1993632200312436
2019-12-13,1.2324413805980663,1.2324413805980663,1.2475425288407938,1.2475425288407938,1.243881221063199,1.209081441609846,1.2558140140395,1.200081786589556
2019-12-16,1.241551644650544,1.241551644650544,1.2565516090431679,1.2565516090431679,1.252689756580711,1.218154692133814,1.2665216299384838,1.2083263923332335
2019-12-17,1.2410881773777949,1.2410881773777949,1.256226756502398,1.256226756502398,1.2524942338106244,1.2176074951034128,1.2650392605181358,1.2085911273816896
2019-12-18,1.240854853914856,1.240854853914856,1.2558401206952148,1.2558401206952148,1.2519589146067107,1.2174660143006972,1.2657405720125088,1.2086667659645864
2019-12-19,1.245442822053087,1.245442822053087,1.2598940908015424,1.2598940908015424,1.2554470778900262,1.2222777824843396,1.2739027996011751,1.2136210932690823
2019-12-20,1.2531979688349664,1.2531979688349664,1.2679708018100684,1.2679708018100684,1.2637035047403542,1.2297766379844155,1.2804946568271647,1.2189417876231754
2019-12-23,1.2546381815585308,1.2546381815585308,1.2691616368694554,1.2691616368694554,1.2646425808060517,1.2313071016788069,1.283327533514775,1.2208040439651147
2019-12-24,1.254491998922582,1.254491998922582,1.2688817261396428,1.2688817261396428,1.2642356274170194,1.231218381172921,1.2838136443331432,1.2208420491946306
2019-12-26,1.2602301121058612,1.2602301121058612,1.2737398332721168,1.2737398332721168,1.268220364857638,1.2372047764034448,1.2941566132266311,1.227340943770421
2019-12-27,1.2602853401234508,1.2602853401234508,1.2738863193262413,1.2738863193262413,1.2684553293398748,1.237221632298433,1.2937301593762274,1.2270369019176572
2019-12-30,1.2528942116843915,1.2528942116843915,1.266568965147275,1.266568965147275,1.2613098160666554,1.2299086403971913,1.285408243995437,1.2202719707227785
2019-12-31,1.2564068105167856,1.2564068105167856,1.2702601717621609,1.2702601717621609,1.2651111897785305,1.2333070423673873,1.2883691501227863,1.2232363787747473
2020-01-02,1.2679341494870358,1.2679341494870358,1.2795144657678168,1.2795144657678168,1.272642511727216,1.2454635636335345,1.309580281654875,1.234675953437153
2020-01-03,1.257708218163672,1.257708218163672,1.269501412432151,1.269501412432151,1.2629229870776302,1.2353126196685327,1.297765282140083,1.2253266665021008
2020-01-06,1.2606967091901824,1.2606967091901824,1.2717883666744993,1.2717883666744993,1.264625968993852,1.2385003882113979,1.3038238955603645,1.2300013099696268
2020-01-07,1.259204671346933,1.259204671346933,1.2700324355142807,1.2700324355142807,1.2626778215097374,1.237120302148724,1.3033124109495482,1.2265428339089963
2020-01-08,1.2657323648693775,1.2657323648693775,1.2755767021308708,1.2755767021308708,1.2673220042693139,1.2439118424576774,1.3145253054963517,1.233079733714303
2020-01-09,1.273803206049315,1.273803206049315,1.2825893775264694,1.2825893775264694,1.273464130621121,1.252280043246048,1.3276306960279025,1.2414408846278737
2020-01-10,1.270421077069903,1.270421077069903,1.2791164607645602,1.2791164607645602,1.2699814685946165,1.2489908743283875,1.3243865335169651,1.2378683928745362
2020-01-13,1.2806492818150765,1.2806492818150765,1.2882991687003953,1.2882991687003953,1.2783535504453993,1.2595359982038195,1.3398568192493785,1.2463815647144885
2020-01-14,1.2800221326264396,1.2800221326264396,1.2889054955021577,1.2889054955021577,1.2797317342229568,1.2583700790382946,1.3339329676156115,1.2444813031430337
2020-01-15,1.2817621998133446,1.2817621998133446,1.29058318102966,1.29058318102966,1.2813384603023719,1.2601228935114543,1.3360909478893723,1.2472936902686207
2020-01-16,1.2930318415693514,1.2930318415693514,1.3011923842694368,1.3011923842694368,1.2915005195408673,1.2715707579270483,1.3509609101584878,1.257669118450512
2020-01-17,1.2976649217197114,1.2976649217197114,1.3051935088156514,1.3051935088156514,1.2951726326274635,1.2764732325253874,1.3586008184147402,1.2615836572861294
2020-01-21,1.2940687056437377,1.2940687056437377,1.3008533696842657,1.3008533696842657,1.2905839758667141,1.2733267110708903,1.357849229578567,1.2591133172428217
2020-01-22,1.2963877232262848,1.2963877232262848,1.3030635667848705,1.3030635667848705,1.2927198172867342,1.2756718099419713,1.3607629377050101,1.2592653381692036
2020-01-23,1.2982039051109597,1.2982039051109597,1.3042376739501107,1.3042376739501107,1.293633770700378,1.2778508333070857,1.365665172567807,1.260709536965672
2020-01-24,1.2863166701739368,1.2863166701739368,1.2917331894451445,1.2917331894451445,1.2810362763360692,1.2665111657538966,1.3558909765601377,1.2494979936928394
2020-01-27,1.2650180908169044,1.2650180908169044,1.271270120899493,1.271270120899493,1.2610601694374148,1.2448287823081312,1.3277456636346638,1.2294692367314495
2020-01-28,1.2792846402557705,1.2792846402557705,1.2846297914581533,1.2846297914581533,1.2739395170246441,1.2596738992660947,1.3495301253121743,1.2423530101820057
2020-01-29,1.2759044669404265,1.2759044669404265,1.280572285895185,1.280572285895185,1.2696292487552296,1.2570103974624545,1.3519541959430754,1.2413268689351669
2020-01-30,1.2802356924046248,1.2802356924046248,1.284710662069757,1.284710662069757,1.27363232736707,1.261522966854751,1.3588439270835122,1.2453554234676496
2020-01-31,1.2556674523050508,1.2556674523050508,1.2600844899882402,1.2600844899882402,1.249286562576903,1.2371060556554176,1.330449691453837,1.2227423107660864
2020-02-03,1.265380805534711,1.265380805534711,1.269770031743222,1.269770031743222,1.258669132817737,1.247260552192044,1.3476927950037563,1.2318255610778914
2020-02-04,1.2868009648675212,1.2868009648675212,1.2914411496207419,1.2914411496207419,1.2799401077717225,1.2689346123061929,1.3781659321210729,1.2506001454028697
2020-02-05,1.301721050578185,1.301721050578185,1.3060193207205932,1.3060193207205932,1.294415447113582,1.2828910587058238,1.3839714170066089,1.26504213334676
2020-02-06,1.3072580968913876,1.3072580968913876,1.311778683411632,1.311778683411632,1.300155182287201,1.2887566851173582,1.3948960369971075,1.2692987192688159
2020-02-07,1.2988268891165304,1.2988268891165304,1.3032968941963683,1.3032968941963683,1.2917393987634362,1.2804368819431509,1.3857950280513642,1.2625337880739367
2020-02-10,1.3087248426416798,1.3087248426416798,1.3136987032958298,1.3136987032958298,1.3021267559598957,1.290672240391174,1.402960467733213,1.2719590854680214
2020-02-11,1.311215451122617,1.311215451122617,1.3157362846319813,1.3157362846319813,1.304085720797561,1.2928562960555106,1.4012883608463504,1.274163388888081
2020-02-12,1.3208977969718563,1.3208977969718563,1.325769434756145,1.325769434756145,1.314085949132089,1.302602747842029,1.414634388188237,1.2823725188794288
2020-02-13,1.3174602155965847,1.3174602155965847,1.3225200818669658,1.3225200818669658,1.310944724458826,1.2993587406989004,1.412888883244573,1.2810043305461511
2020-02-14,1.3192996733374458,1.3192996733374458,1.324746943604999,1.324746943604999,1.313363881506574,1.301465197329199,1.4186015081020835,1.2830566130439882
2020-02-18,1.3146890394388973,1.3146890394388973,1.3203569854502912,1.3203569854502912,1.3091834003891507,1.2971232936410222,1.416134362922525,1.2797501579097394
2020-02-19,1.3226447784440538,1.3226447784440538,1.3288608087781475,1.3288608087781475,1.3179384537838286,1.3053518157527388,1.429469841955202,1.2858690001695754
2020-02-20,1.3172813297501826,1.3172813297501826,1.3227222355021182,1.3227222355021182,1.3113350128578725,1.2995583105289623,1.417468771320137,1.2805862730006805
2020-02-21,1.3013012632944583,1.3013012632944583,1.3053176963697186,1.3053176963697186,1.2932037992850556,1.2829946307395124,1.3904013555157264,1.2673984576973607
2020-02-24,1.257067444705429,1.257067444705429,1.2598773143991018,1.2598773143991018,1.2475988940417992,1.2389059426804045,1.3366775449222232,1.225364671735776
2020-02-25,1.2186042216971824,1.2186042216971824,1.2215592466009728,1.2215592466009728,1.2097847956219707,1.2011076249581796,1.2972197616382966,1.188233560627131
2020-02-26,1.2146029410164372,1.2146029410164372,1.2190863722830239,1.2190863722830239,1.2079977537730249,1.1975531869907026,1.3004740829170807,1.1838629590165275
2020-02-27,1.1586873275421057,1.1586873275421057,1.161648105447146,1.161648105447146,1.1505898287880785,1.1422351770204149,1.2349910342771069,1.1306936402453007
2020-02-28,1.1533910698851801,1.1533910698851801,1.1589208684074923,1.1589208684074923,1.1487918449125158,1.137257936179442,1.2397229788315642,1.1259429863145838
2020-03-02,1.2064824148406144,1.2064824148406144,1.213997792581265,1.213997792581265,1.2039355876281037,1.1896626475113268,1.303258307158901,1.174703698241532
2020-03-03,1.1713487396024407,1.1713487396024407,1.1770732210011798,1.1770732210011798,1.1668775284934914,1.1550850219272766,1.2600091665675623,1.1410690684271927
2020-03-04,1.2186151298361658,1.2186151298361658,1.2250853784043894,1.2250853784043894,1.2146167903464504,1.20167188876557,1.3125796267244376,1.189031670488557
2020-03-05,1.1794884842827003,1.1794884842827003,1.185839950504549,1.185839950504549,1.1757363548879622,1.1630950975438346,1.2707804934322358,1.1495062298039544
2020-03-06,1.1583446610425905,1.1583446610425905,1.1639813080841603,1.1639813080841603,1.1539413240229295,1.142359940791598,1.2463647480990794,1.1305036140894034
2020-03-09,1.0691772205675008,1.0691772205675008,1.075702419776812,1.075702419776812,1.0666956564281331,1.0541728485220476,1.154034381718233,1.0422174614778528
2020-03-10,1.1233684142989353,1.1233684142989353,1.1342357454297738,1.1342357454297738,1.1254827055171421,1.1066755682896419,1.2228521437289364,1.09614688487683
2020-03-11,1.0699579266935322,1.0699579266935322,1.0804873050981265,1.0804873050981265,1.0721853058157125,1.0540248858402599,1.1652005240725438,1.0427115294865148
2020-03-12,0.9654828330368442,0.9654828330368442,0.976825424721212,0.976825424721212,0.969620520494069,0.9505764771295133,1.055819244531188,0.9429477969872012
2020-03-13,1.0570527535984473,1.0570527535984473,1.0713277238211825,1.0713277238211825,1.063721490935206,1.0401459064853515,1.1602457617413215,1.023556892845582
2020-03-16,0.9322143872956454,0.9322143872956454,0.9400686438514396,0.9400686438514396,0.932224798283144,0.9190192796751678,1.0119117316259407,0.9115554758265967
2020-03-17,0.9884325672638281,0.9884325672638281,0.998003108608642,0.998003108608642,0.9899655896892516,0.9739686769290007,1.0758085492068519,0.9607722505243725
2020-03-18,0.9430625515991887,0.9430625515991887,0.9554895993377508,0.9554895993377508,0.9495821339836595,0.9279003475730965,1.035500387489032,0.912125554298449
2020-03-19,0.944405859249223,0.944405859249223,0.9583769566350179,0.9583769566350179,0.9539629221465977,0.9286012801606554,1.0421804959331886,0.9140638210994201
2020-03-20,0.9034240907588448,0.9034240907588448,0.9172361541807181,0.9172361541807181,0.9137907365816587,0.8881269840796497,0.998988236984981,0.8746713095897029
2020-03-23,0.8828458859386701,0.8828458859386701,0.8987790059539418,0.8987790059539418,0.9010315522720018,0.8669264927317278,0.989076617838178,0.8523075545173764
2020-03-24,0.9635125704616789,0.9635125704616789,0.9809990223382863,0.9809990223382863,0.9840931381400208,0.9460539143837925,1.0806148742387276,0.9295294096466985
2020-03-25,0.9737139681813538,0.9737139681813538,0.9904433137050639,0.9904433137050639,0.9878361411469876,0.9566359543177003,1.081934745099975,0.9434446350280847
2020-03-26,1.0330537627199692,1.0330537627199692,1.0506012611442967,1.0506012611442967,1.0459020915856616,1.01506506376192,1.1447327089256014,0.9985321069296726
2020-03-27,0.9975825782934085,0.9975825782934085,1.0144112941205163,1.0144112941205163,1.0068945119446806,0.9803093604466259,1.100980923998335,0.9687902241092231
2020-03-30,1.0307672276187305,1.0307672276187305,1.0480098052390936,1.0480098052390936,1.0436018868763486,1.0128679823744278,1.1421634307122646,1.0002523957807505
2020-03-31,1.0150504292662823,1.0150504292662823,1.032061823253157,1.032061823253157,1.027830148599325,0.9965452098867559,1.125227348866513,0.9853432257325329
2020-04-01,0.9696546109221478,0.9696546109221478,0.9858710498662665,0.9858710498662665,0.9816467425336173,0.9534329692020175,1.0742048776025954,0.9409980019927613
2020-04-02,0.9900078024828253,0.9900078024828253,1.0065481633312925,1.0065481633312925,1.0021398150736025,0.9742581557618488,1.0963959536403218,0.9627118701693038
2020-04-03,0.9755336932925539,0.9755336932925539,0.9918446206791419,0.9918446206791419,0.9875627285656358,0.9595006228468153,1.0806082332472888,0.9487966447879176
2020-04-06,1.0493317915392706,1.0493317915392706,1.066971690226491,1.066971690226491,1.0630357508699217,1.0265347780038248,1.164701567694488,1.012523789591204
2020-04-07,1.0464871786563086,1.0464871786563086,1.064045732939956,1.064045732939956,1.059295805513562,1.0273799418013985,1.1595562923633627,1.013555962900187
2020-04-08,1.077030959106087,1.077030959106087,1.0950332262553832,1.0950332262553832,1.0889918747636513,1.060662423876903,1.19102684785526,1.0475794535293343
2020-04-09,1.0853354500464703,1.0853354500464703,1.1033121924469258,1.1033121924469258,1.0953748525388698,1.073368128809861,1.1965664076917566,1.0635207968906937
2020-04-13,1.0840084546867619,1.0840084546867619,1.1021628877361003,1.1021628877361003,1.0963566852838256,1.0664613495163804,1.199291400738639,1.0538107220378605
2020-04-14,1.1241328317897477,1.1241328317897477,1.1431543332041312,1.1431543332041312,1.1392070924803401,1.1000295024348428,1.247782401694771,1.0848906072961888
2020-04-15,1.10173293256891,1.10173293256891,1.1205238240868476,1.1205238240868476,1.118235971720993,1.0732742666694997,1.2260468496439283,1.061838736677609
2020-04-16,1.1124407479634553,1.1124407479634553,1.131568088471579,1.131568088471579,1.1308987375696744,1.0782985445614102,1.2412127140328737,1.066961374592849
2020-04-17,1.1334786921804647,1.1334786921804647,1.1527649855941149,1.1527649855941149,1.1499166138752657,1.1064863956749178,1.2603911307176447,1.0957857700224527
2020-04-20,1.115726498589912,1.115726498589912,1.1347511633232743,1.1347511633232743,1.132378423639505,1.0875398311064646,1.241504774959855,1.0764803062390826
2020-04-21,1.0755224669090944,1.0755224669090944,1.0937812473254707,1.0937812473254707,1.0906369834107026,1.0519867074944513,1.195070991766859,1.0437948180561314
2020-04-22,1.1081455911516314,1.1081455911516314,1.1270989164555838,1.1270989164555838,1.1253587367658304,1.0771950117604814,1.2342888447391924,1.0669613745928488
2020-04-23,1.1055015359972191,1.1055015359972191,1.124360779139394,1.124360779139394,1.122104383267115,1.0771795283535661,1.2303119558069628,1.066884917312704
2020-04-24,1.1241983334080792,1.1241983334080792,1.143398691889251,1.143398691889251,1.141340078822211,1.0942368517850485,1.2515872768110563,1.0817558587187701
2020-04-27,1.1366478410995544,1.1366478410995544,1.1559687075560312,1.1559687075560312,1.1529067876326005,1.111819936917,1.2635033977822774,1.0973531443090825
2020-04-28,1.123757923101183,1.123757923101183,1.1427066940219954,1.1427066940219954,1.1380540397154948,1.1089134699799037,1.2459531128627803,1.0923069636781457
2020-04-29,1.1635326160604758,1.1635326160604758,1.1832261294553161,1.1832261294553161,1.1791939770895752,1.1431928983406816,1.2916078838734313,1.1209019872589987
2020-04-30,1.1581824495165218,1.1581824495165218,1.1778997871639285,1.1778997871639285,1.1750909107990617,1.1297989214562854,1.2880588489216118,1.110465568226078
2020-05-01,1.126159584861449,1.126159584861449,1.1453522123882072,1.1453522123882072,1.1428340096147698,1.097084694103888,1.2528690646578085,1.0810677431808344
2020-05-04,1.1372630118679588,1.1372630118679588,1.1567082379497788,1.1567082379497788,1.1547876008337652,1.1031403145453773,1.2664776929506916,1.0840495771896463
2020-05-05,1.1509672301745486,1.1509672301745486,1.1707049027615506,1.1707049027615506,1.1692688726532343,1.112235762091689,1.2827952536838703,1.0940654811713753
2020-05-06,1.1547620525526703,1.1547620525526703,1.174688996960312,1.174688996960312,1.1740814984591612,1.108052148572877,1.288918132412213,1.0866491247894179
2020-05-07,1.1713498065162125,1.1713498065162125,1.1916274562657443,1.1916274562657443,1.191319630199702,1.1205291497053782,1.3082509845544377,1.0997615487022547
2020-05-08,1.1886155005434969,1.1886155005434969,1.2090812318124868,1.2090812318124868,1.208296923232339,1.1427796588742172,1.3262600781301883,1.1179583818923389
2020-05-11,1.1956664808604889,1.1956664808604889,1.2163706173491764,1.2163706173491764,1.2160409768634646,1.143605437872318,1.3354031303728588,1.11818775374109
2020-05-12,1.1707584011809464,1.1707584011809464,1.191035561111341,1.191035561111341,1.190739385891527,1.1194346073765835,1.3076593398248104,1.0959004559447492
2020-05-13,1.1524567586412129,1.1524567586412129,1.1725434536665358,1.1725434536665358,1.1725164385497944,1.097650737997129,1.2881505350027325,1.0765185348812345
2020-05-14,1.1652751313287304,1.1652751313287304,1.1855557885192725,1.1855557885192725,1.1854665208731268,1.1108543521541503,1.302260911332796,1.089401586949479
2020-05-15,1.1723030241366343,1.1723030241366343,1.1928280707754857,1.1928280707754857,1.1928852473350715,1.114909440828298,1.31079298519545,1.0944095389424229
2020-05-18,1.201459843356084,1.201459843356084,1.222011213424689,1.222011213424689,1.2215160870294444,1.1519118635207193,1.3407739761985698,1.1277449140294757
2020-05-19,1.195230093672813,1.195230093672813,1.2159863587751607,1.2159863587751607,1.2158331834769311,1.1411320844820185,1.335540757800785,1.1161616357569581
2020-05-20,1.2193012682604192,1.2193012682604192,1.2406133617083448,1.2406133617083448,1.2405714838527042,1.162320710308703,1.3631036482940462,1.1351230417692812
2020-05-21,1.2065122623506055,1.2065122623506055,1.2274898439324062,1.2274898439324062,1.2273663052340997,1.1515234431620684,1.3482964478637298,1.1272861703319734
2020-05-22,1.2106996463819317,1.2106996463819317,1.2319123658559301,1.2319123658559301,1.2318744358894334,1.1536819252322212,1.3536737847329194,1.1294269742384018
2020-05-26,1.2151772412589326,1.2151772412589326,1.2355016110016583,1.2355016110016583,1.2350024302843143,1.1684586095871858,1.3546427563852634,1.143342199619788
2020-05-27,1.2257551698378228,1.2257551698378228,1.2455257353078335,1.2455257353078335,1.2447747789287196,1.185939942090494,1.3632938669232009,1.1603539449322822
2020-05-28,1.2237463690631036,1.2237463690631036,1.243804017430695,1.243804017430695,1.2430935686854965,1.1811113929024695,1.3624604447040833,1.1582131410258538
2020-05-29,1.2350287343718795,1.2350287343718795,1.255733031535568,1.255733031535568,1.2550174019455764,1.1880816571956658,1.377245605142754,1.1633740075832455
2020-06-01,1.2396049620078127,1.2396049620078127,1.2603698640238603,1.2603698640238603,1.259639450424807,1.19266236123576,1.3822872355540925,1.168076130443135
2020-06-02,1.250372845866455,1.250372845866455,1.271100749773059,1.271100749773059,1.2704027516383636,1.2047125547992226,1.3932156884369167,1.1777479766579755
2020-06-03,1.2633545034054856,1.2633545034054856,1.2835536767625133,1.2835536767625133,1.283074747745201,1.2225670221912117,1.4040727097457573,1.1934217195284322
2020-06-04,1.2560738117640728,1.2560738117640728,1.2753207030850724,1.2753207030850724,1.2752233848413455,1.2211506584774579,1.3918975764321555,1.1902869709551724
2020-06-05,1.2865771050770056,1.2865771050770056,1.3059885348169684,1.3059885348169684,1.306064803591898,1.2527698242807792,1.4241450311657124,1.2207934265937026
2020-06-08,1.2995159378658938,1.2995159378658938,1.318306407991514,1.318306407991514,1.319106948352109,1.27034727693353,1.4339669752699122,1.235549682081631
2020-06-09,1.2969647886214617,1.2969647886214617,1.3168694210488714,1.3168694210488714,1.316262587939507,1.2609185988976093,1.4388224531218965,1.2263365795642929
2020-06-10,1.301329575971464,1.301329575971464,1.322779706355993,1.322779706355993,1.319853238475097,1.2564354737625456,1.4548236873474316,1.2194936527979754
2020-06-11,1.22636569331272,1.22636569331272,1.2472926730922727,1.2472926730922727,1.2431544710632925,1.1801023958655867,1.376375893107108,1.1491911817151155
2020-06-12,1.241381742194015,1.241381742194015,1.2623028803749574,1.2623028803749574,1.2586485055791832,1.1959742918742673,1.3912820994214137,1.162953492527895
2020-06-15,1.2540728689743943,1.2540728689743943,1.2753298007596576,1.2753298007596576,1.2713216958520268,1.207606639891206,1.406403168016519,1.1738104266161664
2020-06-16,1.2787923751205081,1.2787923751205081,1.300501252023422,1.300501252023422,1.296301657983393,1.2312707417470579,1.4344124218693994,1.1964035535372441
2020-06-17,1.2757699042255504,1.2757699042255504,1.2979233087349766,1.2979233087349766,1.2922517556547137,1.2260249709444044,1.435226335219584,1.1914338301906107
2020-06-18,1.2783974006490972,1.2783974006490972,1.3007882826993884,1.3007882826993884,1.2944761726717147,1.2276941159260595,1.4397965691037624,1.191892573883954
2020-06-19,1.2720133596249743,1.2720133596249743,1.294437662108601,1.294437662108601,1.2876559011785522,1.2209420007523673,1.4338444784687243,1.1850818859215135
2020-06-22,1.2839364774878814,1.2839364774878814,1.3073826423661137,1.3073826423661137,1.2976302758026623,1.228915248294143,1.4547331510589974,1.1926844718918117
2020-06-23,1.291038368324517,1.291038368324517,1.3148306176327957,1.3148306176327957,1.304199757156147,1.234823536579039,1.4649350797747744,1.198175228429844
2020-06-24,1.2588155420584288,1.2588155420584288,1.2823278587029239,1.2823278587029239,1.2706802355176123,1.202731668641125,1.4318791714202082,1.1676112969474524
2020-06-25,1.2731120985934912,1.2731120985934912,1.2968868181277629,1.2968868181277629,1.2851141539100843,1.216419615556863,1.448138688676597,1.180128685973121
2020-06-26,1.2445668412081745,1.2445668412081745,1.26779467965752,1.26779467965752,1.2563318496323244,1.189207221009544,1.4155766131367182,1.152098949816935
2020-06-29,1.2621339387374193,1.2621339387374193,1.2853919393636737,1.2853919393636737,1.2750197294383137,1.2071229379154784,1.4319473676464847,1.1690319822055155
2020-06-30,1.2824044180963552,1.2824044180963552,1.306273797846644,1.306273797846644,1.294717005698741,1.2256443963079893,1.45804148500483,1.1840067727547108
2020-07-01,1.2855574603665696,1.2855574603665696,1.310014963131336,1.310014963131336,1.2961239987580242,1.226779036003724,1.4688196122455455,1.1923005029033709
2020-07-02,1.292834128523622,1.292834128523622,1.3174061316681975,1.3174061316681975,1.3035313866077223,1.2338141379179632,1.4768629346793414,1.1988663726082056
2020-07-06,1.3140390836656641,1.3140390836656641,1.339402400730955,1.339402400730955,1.323598543955327,1.2527318718310818,1.5065976512937524,1.217373677851889
2020-07-07,1.2996409994497011,1.2996409994497011,1.3249598902844593,1.3249598902844593,1.308338484839779,1.238224865734865,1.4933177369695587,1.20481789192904
2020-07-08,1.3117406510257932,1.3117406510257932,1.337859517233601,1.337859517233601,1.3188790491917077,1.2478289296742284,1.5144706963869141,1.2140331476516217
2020-07-09,1.3064826731935586,1.3064826731935586,1.333571077990297,1.333571077990297,1.310812474329172,1.2391651996685622,1.521381347020946,1.2071217058596853
2020-07-10,1.3181023573718345,1.3181023573718345,1.3446057348086415,1.3446057348086415,1.3243401690773446,1.2530126416911307,1.5256297791806324,1.2194471103869746
2020-07-13,1.3019140975194072,1.3019140975194072,1.3270182618001214,1.3270182618001214,1.31046018818108,1.2412274212488972,1.4948859132740981,1.20888796320485
2020-07-14,1.3171974087181966,1.3171974087181966,1.3424586475402402,1.3424586475402402,1.3261089144847875,1.2562646655234642,1.5110698860099583,1.2245538979324073
